,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,L. Kennard - J. Morant - D. Bane - S. Aldama - K. Lofton Jr.,MEM,1,75.0,175.0,50.0,50.0,100,0.0,0.0,0.0,75.0,100.0,75.0,0.0,50.0,50.0,25.0,0.0,0.0,0.0,0.0,25.0,50.0,75.0
2,L. Kennard - J. Morant - J. LaRavia - D. Roddy - K. Lofton Jr.,MEM,1,75.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
3,L. Kennard - J. Jackson Jr. - J. Morant - D. Bane - K. Lofton Jr.,MEM,1,74.8,0.0,0.0,200.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
4,T. Jones - B. Clarke - X. Tillman - K. Chandler - V. Williams Jr.,MEM,1,72.2,133.3,66.7,133.3,50.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,33.3,0.0,0.0,33.3,0.0,66.7
5,J. Jackson Jr. - B. Clarke - Z. Williams - K. Chandler - D. Roddy,MEM,1,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
6,J. Jackson Jr. - J. Konchar - Z. Williams - K. Chandler - D. Roddy,MEM,1,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-200.0
7,T. Jones - J. Jackson Jr. - J. Konchar - X. Tillman - Z. Williams,MEM,1,70.8,100.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0
8,D. Green - B. Clarke - J. Konchar - D. Bane - S. Aldama,MEM,1,68.7,50.0,25.0,75.0,33.3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,25.0,25.0,0.0,25.0,0.0,25.0,0.0,-75.0
9,Z. Williams - K. Chandler - D. Roddy - V. Williams Jr. - K. Lofton Jr.,MEM,1,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
10,D. Green - T. Jones - J. Konchar - X. Tillman - S. Aldama,MEM,1,68.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-400.0
11,D. Brooks - J. Konchar - D. Bane - S. Aldama - D. Roddy,MEM,1,65.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,100.0,0.0,100.0
12,D. Brooks - J. Jackson Jr. - J. Konchar - D. Bane - S. Aldama,MEM,1,64.2,250.0,50.0,150.0,33.3,50.0,150.0,33.3,100.0,100.0,100,100.0,50.0,150.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0
13,T. Jones - J. Jackson Jr. - J. Konchar - D. Roddy - K. Lofton Jr.,MEM,1,63.7,150.0,75.0,150.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0
14,T. Jones - D. Brooks - J. Morant - B. Clarke - Z. Williams,MEM,2,63.0,40.0,20.0,100.0,20.0,0.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,20.0,0.0,0.0,20.0,40.0,40.0,-100.0
