,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,G. Wallace - A. Morrison - R. Hollins - J. Dudley - D. Augustin,CHA,1,125.0,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0
2,J. Howard - N. Mohammed - B. Diaw - M. Carroll - S. Singletary,CHA,1,101.7,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-300.0
3,J. Richardson - A. Brown - A. Morrison - J. Dudley - D. Augustin,CHA,1,95.8,100.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,0.0,0.0,100.0,50.0,-50.0
4,N. Mohammed - R. Felton - A. Morrison - J. Dudley - D. Augustin,CHA,1,95.8,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,50.0,0.0
5,N. Mohammed - R. Bell - G. Wallace - B. Diaw - D. Augustin,CHA,1,93.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
6,N. Mohammed - J. Richardson - R. Felton - A. Morrison - D. Augustin,CHA,1,90.0,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,300.0,0.0,-100.0
7,J. Howard - D. Diop - B. Diaw - R. Felton - S. Brown,CHA,2,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-200.0
8,J. Howard - E. Okafor - R. Felton - D. Augustin - C. Martin,CHA,1,86.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
9,J. Howard - N. Mohammed - G. Wallace - D. Augustin - S. Singletary,CHA,1,85.8,300.0,100.0,100.0,100,0.0,0.0,0.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0
10,J. Howard - N. Mohammed - R. Bell - A. Morrison - S. Singletary,CHA,1,84.2,100.0,50.0,200.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
11,M. Carroll - S. May - A. Morrison - S. Brown - R. Hollins,CHA,1,83.3,100.0,50.0,150.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.0
12,N. Mohammed - V. Radmanovic - G. Wallace - D. Augustin - C. Martin,CHA,1,80.8,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
13,V. Radmanovic - E. Okafor - R. Felton - D. Augustin - C. Martin,CHA,1,80.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,D. Diop - V. Radmanovic - B. Diaw - R. Felton - C. Martin,CHA,1,79.0,180.0,80.0,120.0,66.7,20.0,40.0,50.0,0.0,0.0,0.0,20.0,0.0,20.0,80.0,0.0,0.0,20.0,0.0,60.0,20.0,-100.0
15,D. Diop - B. Diaw - E. Okafor - R. Felton - S. Brown,CHA,1,78.3,183.3,83.3,116.7,71.4,16.7,33.3,50.0,0.0,0.0,0.0,33.3,0.0,33.3,33.3,16.7,0.0,0.0,0.0,50.0,33.3,16.7
16,J. Richardson - D. Jones - A. Morrison - D. Augustin - A. Ajinca,CHA,1,78.3,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
17,A. Morrison - S. Brown - J. Dudley - D. Augustin - A. Ajinca,CHA,1,76.8,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,-150.0
18,M. Carroll - E. Okafor - A. Morrison - J. Dudley - D. Augustin,CHA,1,76.7,133.3,66.7,166.7,40.0,0.0,33.3,0.0,0.0,0.0,0.0,66.7,33.3,100.0,33.3,33.3,0.0,0.0,0.0,66.7,33.3,33.3
19,N. Mohammed - G. Wallace - B. Diaw - S. Brown - S. Singletary,CHA,1,76.7,200.0,0.0,300.0,0.0,0.0,0.0,0.0,200.0,200.0,100,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,-300.0
20,B. Diaw - M. Carroll - E. Okafor - R. Felton - A. Morrison,CHA,2,76.1,100.0,33.3,100.0,33.3,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,66.7,33.3,-133.3
21,J. Howard - R. Bell - D. Diop - S. Brown - S. Singletary,CHA,1,75.5,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
22,R. Bell - D. Diop - E. Okafor - D. Augustin - C. Martin,CHA,1,75.0,300.0,100.0,100.0,100,0.0,0.0,0.0,100.0,100.0,100,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0
