,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,J. Pargo - D. Brown - A. Law - C. Richard - J. Alexander,CHI,1,105.0,400.0,100.0,100.0,100,0.0,0.0,0.0,200.0,200.0,100,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0
2,L. Hunter - B. Miller - J. Pargo - L. Deng - J. Noah,CHI,1,98.3,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,150.0,100.0,-100.0
3,K. Hinrich - H. Warrick - D. Rose - J. Johnson - T. Gibson,CHI,1,95.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
4,L. Hunter - B. Miller - J. Salmons - A. Gray - J. Johnson,CHI,1,92.8,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
5,J. Pargo - K. Hinrich - L. Deng - H. Warrick - D. Rose,CHI,1,88.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
6,R. Murray - K. Hinrich - H. Warrick - J. Johnson - T. Gibson,CHI,2,87.5,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,-250.0
7,B. Miller - J. Salmons - J. Noah - D. Rose - J. Johnson,CHI,1,83.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,-100.0
8,R. Murray - J. Pargo - C. Richard - D. Rose - T. Gibson,CHI,1,77.3,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
9,J. Salmons - J. Pargo - K. Hinrich - A. Gray - J. Johnson,CHI,1,76.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
10,D. Brown - H. Warrick - A. Law - J. Johnson - T. Gibson,CHI,1,75.8,200.0,50.0,50.0,100,0.0,0.0,0.0,100.0,100.0,100,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0
11,J. Pargo - K. Hinrich - T. Thomas - J. Johnson - T. Gibson,CHI,1,72.3,150.0,50.0,150.0,33.3,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,150.0
12,J. Pargo - K. Hinrich - L. Deng - H. Warrick - J. Noah,CHI,1,71.7,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,300.0
13,L. Hunter - J. Salmons - L. Deng - J. Noah - T. Gibson,CHI,1,71.7,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,-200.0
14,B. Miller - J. Pargo - K. Hinrich - T. Thomas - T. Gibson,CHI,1,70.0,200.0,100.0,200.0,50.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,200.0,0.0,0.0,0.0,100.0,0.0,200.0,100.0,100.0
15,K. Hinrich - H. Warrick - J. Noah - D. Rose - T. Gibson,CHI,1,68.3,66.7,33.3,233.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.3,133.3,33.3,0.0,0.0,0.0,100.0,0.0,0.0,-100.0
