,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,A. Iguodala - S. Curry - K. Looney - G. Payton II - D. Lee,GSW,1,123.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-300.0
2,N. Bjelica - G. Payton II - J. Toscano-Anderson - J. Dowtin - M. Moody,GSW,1,108.3,200.0,100.0,200.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
3,A. Iguodala - S. Curry - A. Wiggins - G. Payton II - J. Poole,GSW,2,101.7,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
4,S. Curry - D. Green - O. Porter Jr. - A. Wiggins - C. Chiozza,GSW,1,101.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-300.0
5,A. Wiggins - K. Looney - G. Payton II - C. Chiozza - J. Toscano-Anderson,GSW,1,93.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-600.0
6,N. Bjelica - A. Wiggins - D. Lee - J. Poole - M. Moody,GSW,1,80.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
7,A. Iguodala - O. Porter Jr. - A. Wiggins - K. Looney - J. Poole,GSW,1,76.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
8,S. Curry - N. Bjelica - K. Looney - J. Toscano-Anderson - M. Moody,GSW,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
9,K. Thompson - D. Green - G. Payton II - D. Lee - J. Kuminga,GSW,1,71.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,-400.0
10,A. Iguodala - S. Curry - D. Green - A. Wiggins - K. Looney,GSW,3,71.3,50.0,25.0,75.0,33.3,0.0,25.0,0.0,0.0,50.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,75.0,25.0,-150.0
11,S. Curry - O. Porter Jr. - J. Poole - J. Kuminga - M. Moody,GSW,1,71.3,125.0,50.0,75.0,66.7,25.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
12,A. Iguodala - D. Green - A. Wiggins - D. Lee - J. Toscano-Anderson,GSW,1,71.1,166.7,66.7,100.0,66.7,33.3,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0
13,S. Curry - D. Green - A. Wiggins - C. Chiozza - J. Toscano-Anderson,GSW,1,70.0,125.0,50.0,125.0,40.0,25.0,50.0,50.0,0.0,50.0,0.0,50.0,25.0,75.0,50.0,25.0,0.0,0.0,25.0,50.0,50.0,-50.0
14,S. Curry - A. Wiggins - K. Looney - D. Lee - J. Kuminga,GSW,1,69.4,66.7,33.3,100.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.0,33.3,0.0,33.3,0.0,-133.3
15,S. Curry - O. Porter Jr. - A. Wiggins - G. Payton II - D. Lee,GSW,1,68.8,50.0,25.0,125.0,20.0,0.0,75.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.0
16,K. Thompson - D. Green - A. Wiggins - G. Payton II - M. Moody,GSW,1,67.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,K. Looney - D. Lee - J. Toscano-Anderson - J. Kuminga - M. Moody,GSW,1,67.5,100.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,-100.0
18,D. Green - K. Looney - D. Lee - C. Chiozza - J. Toscano-Anderson,GSW,1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,200.0,0.0,-200.0
19,K. Thompson - K. Looney - J. Poole - J. Kuminga - M. Moody,GSW,1,66.4,50.0,16.7,83.3,20.0,0.0,33.3,0.0,16.7,33.3,50.0,16.7,50.0,66.7,0.0,16.7,0.0,0.0,0.0,16.7,50.0,-33.3
20,K. Thompson - C. Chiozza - J. Toscano-Anderson - Q. Weatherspoon - J. Kuminga,GSW,1,65.8,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,-100.0
21,K. Thompson - D. Green - D. Lee - J. Toscano-Anderson - J. Poole,GSW,2,64.8,166.7,33.3,100.0,33.3,33.3,66.7,50.0,66.7,66.7,100,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,66.7,-133.3
22,N. Bjelica - A. Wiggins - K. Looney - D. Lee - J. Poole,GSW,1,64.6,100.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,50.0,75.0,50.0,25.0,0.0,0.0,0.0,50.0,25.0,25.0
23,S. Curry - N. Bjelica - D. Lee - J. Toscano-Anderson - J. Kuminga,GSW,1,63.9,66.7,33.3,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,0.0,33.3,0.0,33.3,0.0,33.3,0.0,-33.3
24,K. Thompson - D. Lee - C. Chiozza - J. Toscano-Anderson - J. Kuminga,GSW,1,62.8,166.7,33.3,33.3,100,33.3,33.3,100,66.7,133.3,50.0,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,66.7,0.0
25,S. Curry - K. Looney - D. Lee - J. Toscano-Anderson - J. Poole,GSW,1,62.5,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,-50.0
26,S. Curry - N. Bjelica - G. Payton II - J. Poole - M. Moody,GSW,1,62.5,200.0,50.0,50.0,100,50.0,50.0,100,50.0,50.0,100,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0
27,A. Iguodala - S. Curry - K. Looney - J. Toscano-Anderson - J. Poole,GSW,1,62.1,100.0,50.0,125.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,0.0,0.0,100.0,25.0,50.0
28,A. Iguodala - S. Curry - N. Bjelica - D. Green - J. Poole,GSW,1,61.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
29,D. Lee - C. Chiozza - J. Toscano-Anderson - Q. Weatherspoon - J. Kuminga,GSW,1,61.7,140.0,60.0,100.0,60.0,20.0,60.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,-60.0
30,K. Thompson - G. Payton II - D. Lee - J. Toscano-Anderson - J. Poole,GSW,1,61.7,66.7,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,33.3,66.7,0.0,0.0,0.0,100.0,0.0,-200.0
31,S. Curry - N. Bjelica - O. Porter Jr. - J. Kuminga - M. Moody,GSW,2,61.7,75.0,25.0,125.0,20.0,25.0,125.0,20.0,0.0,0.0,0.0,50.0,75.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
32,A. Iguodala - A. Wiggins - K. Looney - D. Lee - J. Kuminga,GSW,1,61.3,60.0,20.0,80.0,25.0,0.0,20.0,0.0,20.0,40.0,50.0,20.0,40.0,60.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,-60.0
33,A. Iguodala - D. Green - D. Lee - J. Toscano-Anderson - J. Poole,GSW,1,61.1,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,33.3,33.3,0.0,33.3,0.0,0.0,0.0,0.0,33.3,-166.7
