,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,A. Iverson - S. Hunter - J. Smith - L. Kleiza - B. Jones,DEN,1,115.0,200.0,0.0,100.0,0.0,0.0,100.0,0.0,200.0,200.0,100,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0
2,C. Atkins - Nene - C. Anthony - J. Smith - L. Kleiza,DEN,1,95.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
3,M. Camby - C. Atkins - A. Carter - E. Najera - C. Anthony,DEN,1,95.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
4,K. Martin - E. Najera - M. Wilks - C. Anthony - B. Jones,DEN,1,83.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
5,A. Carter - K. Martin - E. Najera - L. Kleiza - V. Wafer,DEN,1,77.5,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,-100.0
6,A. Iverson - Nene - C. Anthony - L. Kleiza - Y. Diawara,DEN,1,73.3,100.0,50.0,200.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,150.0,50.0,50.0,0.0,0.0,50.0,0.0,50.0,-50.0
7,M. Camby - C. Atkins - A. Carter - C. Anthony - L. Kleiza,DEN,1,73.3,250.0,100.0,150.0,66.7,0.0,0.0,0.0,50.0,50.0,100,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0
8,A. Carter - K. Martin - Nene - C. Anthony - L. Kleiza,DEN,1,71.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,A. Iverson - S. Hunter - L. Kleiza - V. Wafer - Y. Diawara,DEN,1,71.7,100.0,33.3,100.0,33.3,0.0,0.0,0.0,33.3,33.3,100,33.3,33.3,66.7,0.0,33.3,0.0,0.0,0.0,0.0,33.3,-33.3
10,A. Carter - E. Najera - L. Kleiza - Y. Diawara - T. Green,DEN,1,70.5,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,A. Iverson - C. Atkins - E. Najera - C. Anthony - B. Jones,DEN,1,67.7,50.0,0.0,50.0,0.0,0.0,25.0,0.0,50.0,50.0,100,0.0,50.0,50.0,0.0,25.0,0.0,0.0,0.0,50.0,25.0,-100.0
12,A. Iverson - C. Atkins - E. Najera - L. Kleiza - B. Jones,DEN,1,67.2,66.7,33.3,166.7,20.0,0.0,33.3,0.0,0.0,0.0,0.0,66.7,0.0,66.7,0.0,0.0,0.0,0.0,33.3,33.3,0.0,-233.3
13,A. Iverson - E. Najera - L. Kleiza - B. Jones - Y. Diawara,DEN,1,66.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
14,E. Najera - M. Wilks - Nene - L. Kleiza - Y. Diawara,DEN,1,66.7,166.7,66.7,133.3,50.0,33.3,66.7,50.0,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,33.3,100.0,33.3
15,J. McCoy - A. Carter - L. Kleiza - B. Jones - Y. Diawara,DEN,1,65.8,200.0,100.0,150.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,150.0
16,A. Iverson - C. Atkins - K. Martin - E. Najera - C. Anthony,DEN,1,65.7,150.0,25.0,75.0,33.3,0.0,0.0,0.0,100.0,100.0,100,25.0,25.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0
17,A. Iverson - C. Atkins - E. Najera - Nene - C. Anthony,DEN,1,63.7,87.5,25.0,112.5,22.2,0.0,25.0,0.0,37.5,37.5,100,25.0,37.5,62.5,25.0,25.0,12.5,25.0,12.5,50.0,62.5,12.5
18,C. Atkins - E. Najera - J. Smith - B. Jones - Y. Diawara,DEN,1,62.5,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,-200.0
19,A. Iverson - A. Carter - S. Hunter - J. Smith - L. Kleiza,DEN,1,62.3,150.0,33.3,50.0,66.7,0.0,0.0,0.0,83.3,100.0,83.3,0.0,50.0,50.0,0.0,16.7,0.0,0.0,0.0,33.3,66.7,16.7
20,E. Najera - S. Hunter - L. Kleiza - Y. Diawara - T. Green,DEN,1,61.7,150.0,50.0,150.0,33.3,0.0,50.0,0.0,50.0,50.0,100,50.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0
21,M. Camby - A. Carter - C. Anthony - L. Kleiza - Y. Diawara,DEN,2,59.9,66.7,33.3,100.0,33.3,0.0,66.7,0.0,0.0,0.0,0.0,0.0,66.7,66.7,33.3,33.3,0.0,33.3,0.0,0.0,0.0,-33.3
22,A. Iverson - M. Camby - K. Martin - E. Najera - J. Smith,DEN,1,59.7,180.0,40.0,60.0,66.7,40.0,60.0,66.7,60.0,80.0,75.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,80.0
23,A. Iverson - M. Camby - A. Carter - C. Anthony - J. Smith,DEN,4,59.5,130.8,53.8,107.7,50.0,15.4,38.5,40.0,7.7,15.4,50.0,23.1,30.8,53.8,15.4,7.7,0.0,15.4,0.0,53.8,15.4,-15.4
