,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,M. Leonard - M. Harkless - C. McCollum - M. Plumlee - S. Napier,POR,1,78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-500.0
2,M. Leonard - M. Harkless - A. Crabbe - S. Napier - J. Layman,POR,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0
3,E. Turner - E. Davis - D. Lillard - M. Harkless - S. Napier,POR,1,69.2,150.0,50.0,100.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,-150.0
4,A. Aminu - M. Leonard - S. Napier - J. Layman - T. Quarterman,POR,1,68.3,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
5,E. Turner - A. Aminu - D. Lillard - M. Leonard - S. Napier,POR,1,68.3,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-300.0
6,A. Aminu - E. Davis - D. Lillard - A. Crabbe - M. Plumlee,POR,1,67.5,200.0,100.0,150.0,66.7,0.0,50.0,0.0,0.0,50.0,0.0,50.0,100.0,150.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0
7,E. Turner - A. Aminu - D. Lillard - M. Harkless - N. Vonleh,POR,1,66.0,100.0,42.9,85.7,50.0,14.3,14.3,100,0.0,0.0,0.0,0.0,57.1,57.1,14.3,14.3,0.0,0.0,0.0,14.3,14.3,-42.9
8,E. Turner - A. Aminu - D. Lillard - N. Vonleh - P. Connaughton,POR,1,63.4,66.7,33.3,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,0.0,33.3,0.0,100.0,33.3,0.0,0.0,0.0
9,E. Turner - E. Davis - A. Crabbe - C. McCollum - J. Layman,POR,1,63.3,136.4,54.5,109.1,50.0,9.1,36.4,25.0,18.2,18.2,100,9.1,18.2,27.3,27.3,0.0,9.1,9.1,0.0,9.1,18.2,-9.1
10,E. Turner - M. Leonard - M. Harkless - S. Napier - N. Vonleh,POR,1,63.1,120.0,60.0,100.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0
