,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,T. Outlaw - S. Blake - M. Webster - L. Aldridge - T. Green,POR,1,95.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-400.0
2,R. LaFrentz - T. Outlaw - S. Blake - M. Webster - L. Aldridge,POR,1,80.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3,T. Outlaw - J. Jones - M. Webster - C. Frye - J. Jack,POR,1,80.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,-150.0
4,T. Outlaw - J. Jones - M. Webster - S. Rodriguez - T. Green,POR,1,79.5,0.0,0.0,200.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,R. LaFrentz - M. Webster - L. Aldridge - B. Roy - S. Rodriguez,POR,1,78.9,133.3,66.7,166.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,33.3,100.0,33.3,0.0,0.0,0.0,33.3,33.3,0.0,-100.0
6,J. Przybilla - S. Blake - L. Aldridge - B. Roy - S. Rodriguez,POR,1,76.7,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
7,J. Przybilla - T. Outlaw - S. Blake - J. Jones - C. Frye,POR,1,73.3,200.0,0.0,200.0,0.0,0.0,100.0,0.0,200.0,200.0,100,200.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0
8,R. LaFrentz - T. Outlaw - J. Jones - B. Roy - S. Rodriguez,POR,1,69.2,300.0,100.0,150.0,66.7,50.0,50.0,100,50.0,100.0,50.0,100.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
9,J. Przybilla - T. Outlaw - J. Jones - C. Frye - S. Rodriguez,POR,1,67.8,133.3,33.3,100.0,33.3,0.0,33.3,0.0,66.7,66.7,100,33.3,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,33.3,-100.0
10,J. Przybilla - T. Outlaw - S. Blake - C. Frye - J. Jack,POR,2,65.0,250.0,100.0,100.0,100,0.0,0.0,0.0,50.0,50.0,100,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0
11,R. LaFrentz - J. Jones - M. Webster - J. Jack - B. Roy,POR,1,65.0,66.7,33.3,166.7,20.0,0.0,66.7,0.0,0.0,0.0,0.0,66.7,33.3,100.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,-100.0
12,T. Outlaw - J. Jones - M. Webster - L. Aldridge - S. Rodriguez,POR,1,65.0,166.7,66.7,66.7,100,0.0,0.0,0.0,33.3,33.3,100,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,33.3,33.3
13,J. Przybilla - J. Jones - C. Frye - J. Jack - B. Roy,POR,2,64.5,122.2,44.4,100.0,44.4,16.7,27.8,60.0,16.7,22.2,75.0,16.7,50.0,66.7,33.3,16.7,5.6,0.0,0.0,16.7,33.3,38.9
14,J. Przybilla - T. Outlaw - C. Frye - J. Jack - S. Rodriguez,POR,3,63.4,71.4,14.3,85.7,16.7,0.0,28.6,0.0,42.9,57.1,75.0,28.6,14.3,42.9,14.3,14.3,0.0,14.3,0.0,85.7,28.6,-142.9
15,R. LaFrentz - T. Outlaw - M. Webster - J. Jack - L. Aldridge,POR,1,63.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
16,R. LaFrentz - S. Blake - J. Jones - L. Aldridge - B. Roy,POR,2,62.8,100.0,40.0,85.0,47.1,0.0,10.0,0.0,20.0,30.0,66.7,5.0,30.0,35.0,30.0,5.0,0.0,5.0,5.0,20.0,15.0,-30.0
17,J. Przybilla - T. Outlaw - J. Jack - L. Aldridge - S. Rodriguez,POR,4,62.7,130.0,60.0,100.0,60.0,0.0,30.0,0.0,10.0,30.0,33.3,20.0,20.0,40.0,40.0,10.0,10.0,10.0,0.0,40.0,30.0,0.0
