,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,K. Korver - J. Teague - M. Scott - D. Schroder - P. Antic,ATL,2,116.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0
2,A. Horford - D. Carroll - J. Jenkins - K. Bazemore - D. Schroder,ATL,1,96.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0
3,E. Brand - A. Horford - J. Teague - D. Carroll - D. Schroder,ATL,2,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-200.0
4,T. Sefolosha - J. Jenkins - K. Bazemore - M. Muscala - P. Antic,ATL,1,89.2,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,K. Korver - J. Teague - D. Carroll - M. Muscala - P. Antic,ATL,1,83.3,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
6,K. Korver - A. Horford - J. Teague - K. Bazemore - M. Muscala,ATL,1,81.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
7,K. Korver - P. Millsap - A. Horford - J. Teague - J. Jenkins,ATL,1,81.2,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,T. Sefolosha - P. Millsap - D. Carroll - D. Schroder - A. Payne,ATL,1,78.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
9,E. Brand - A. Daye - J. Jenkins - D. Schroder - P. Antic,ATL,1,77.8,100.0,33.3,100.0,33.3,33.3,66.7,50.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.0,33.3,0.0,66.7,0.0,0.0
10,K. Korver - D. Carroll - K. Bazemore - D. Schroder - M. Muscala,ATL,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-200.0
11,P. Millsap - J. Teague - D. Carroll - K. Bazemore - M. Muscala,ATL,3,73.0,200.0,80.0,80.0,100,40.0,40.0,100,0.0,0.0,0.0,0.0,20.0,20.0,80.0,20.0,0.0,40.0,0.0,20.0,20.0,0.0
12,K. Korver - T. Sefolosha - A. Horford - J. Teague - P. Antic,ATL,1,70.6,133.3,66.7,100.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,33.3,0.0,33.3
13,K. Korver - T. Sefolosha - A. Horford - M. Scott - K. Bazemore,ATL,1,70.0,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,66.7,100.0,33.3,33.3,0.0,0.0,0.0,33.3,0.0,-66.7
14,E. Brand - J. Teague - S. Mack - M. Scott - D. Schroder,ATL,1,68.9,166.7,66.7,133.3,50.0,33.3,33.3,100,0.0,0.0,0.0,33.3,33.3,66.7,66.7,0.0,0.0,33.3,0.0,33.3,0.0,100.0
