,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,S. Battier - M. Conley - M. Gasol - O. Mayo - H. Haddadi,MEM,1,118.3,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
2,T. Allen - R. Gay - M. Gasol - S. Young - G. Vasquez,MEM,1,86.2,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3,Z. Randolph - D. Arthur - S. Young - X. Henry - G. Vasquez,MEM,1,80.0,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-400.0
4,J. Williams - Z. Randolph - M. Conley - O. Mayo - G. Vasquez,MEM,1,73.3,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
5,S. Battier - Z. Randolph - M. Gasol - O. Mayo - G. Vasquez,MEM,2,70.0,120.0,60.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,20.0,0.0,0.0,0.0,60.0,40.0,40.0
6,Z. Randolph - R. Gay - M. Gasol - S. Young - G. Vasquez,MEM,3,69.3,100.0,33.3,100.0,33.3,0.0,0.0,0.0,33.3,33.3,100,33.3,33.3,66.7,16.7,0.0,0.0,16.7,0.0,33.3,16.7,0.0
7,S. Battier - R. Carney - O. Mayo - H. Haddadi - G. Vasquez,MEM,1,68.9,66.7,33.3,133.3,25.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,S. Battier - M. Gasol - S. Young - G. Vasquez - I. Smith,MEM,1,68.3,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
9,S. Battier - O. Mayo - H. Haddadi - S. Young - I. Smith,MEM,1,67.2,166.7,66.7,100.0,66.7,0.0,33.3,0.0,33.3,66.7,50.0,33.3,33.3,66.7,66.7,0.0,0.0,0.0,0.0,0.0,33.3,33.3
10,M. Conley - O. Mayo - D. Arthur - D. Carroll - S. Young,MEM,2,66.7,225.0,100.0,100.0,100,25.0,25.0,100,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,100.0,0.0,50.0
