,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,B. Cardinal - R. Gomes - R. Hollins - R. Sessions - W. Ellington,MIN,2,97.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
2,B. Cardinal - S. Pavlovic - D. Wilkins - R. Sessions - W. Ellington,MIN,1,81.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
3,S. Pavlovic - A. Jefferson - C. Brewer - N. Jawai - J. Flynn,MIN,1,74.2,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,-100.0
4,B. Cardinal - S. Pavlovic - O. Pecherov - C. Brewer - J. Flynn,MIN,2,69.4,100.0,0.0,33.3,0.0,0.0,0.0,0.0,100.0,133.3,75.0,33.3,66.7,100.0,0.0,33.3,33.3,0.0,33.3,0.0,66.7,0.0
5,B. Cardinal - R. Gomes - R. Sessions - N. Jawai - W. Ellington,MIN,2,68.3,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,25.0,25.0,0.0,0.0,0.0,50.0,0.0,-25.0
6,D. Milicic - D. Wilkins - R. Hollins - R. Sessions - W. Ellington,MIN,1,67.1,50.0,25.0,125.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,100.0,25.0,0.0,25.0,50.0,0.0,25.0,25.0,50.0
7,D. Milicic - A. Jefferson - D. Wilkins - R. Gomes - J. Flynn,MIN,1,66.7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-200.0
8,S. Pavlovic - A. Jefferson - R. Hollins - R. Sessions - J. Flynn,MIN,2,64.6,100.0,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,0.0,0.0,75.0,75.0,0.0,25.0,0.0,25.0,0.0,50.0,75.0,50.0
9,S. Pavlovic - A. Jefferson - R. Gomes - O. Pecherov - J. Flynn,MIN,1,64.2,100.0,33.3,83.3,40.0,0.0,16.7,0.0,33.3,33.3,100,33.3,0.0,33.3,16.7,33.3,0.0,0.0,0.0,33.3,33.3,-100.0
10,B. Cardinal - A. Jefferson - D. Wilkins - C. Brewer - J. Flynn,MIN,2,62.7,166.7,66.7,108.3,61.5,8.3,25.0,33.3,25.0,25.0,100,25.0,41.7,66.7,33.3,8.3,0.0,0.0,0.0,50.0,16.7,41.7
11,B. Cardinal - J. Hart - S. Pavlovic - D. Wilkins - W. Ellington,MIN,1,61.7,66.7,33.3,133.3,25.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,66.7,66.7,33.3,0.0,0.0,0.0,33.3,66.7,0.0,0.0
