,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,B. Beal - R. Neto - M. Harrell - K. Kuzma - R. Hachimura,WAS,1,78.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,D. Bertans - K. Caldwell-Pope - R. Neto - K. Kuzma - D. Gafford,WAS,1,78.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
3,K. Kuzma - D. Avdija - A. Gill - C. Kispert - J. Schakel,WAS,1,78.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,-100.0
4,R. Neto - K. Kuzma - R. Hachimura - D. Gafford - C. Kispert,WAS,1,78.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-300.0
5,K. Caldwell-Pope - K. Kuzma - T. Waters - D. Avdija - A. Gill,WAS,1,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6,S. Dinwiddie - K. Kuzma - T. Bryant - A. Holiday - D. Avdija,WAS,1,72.5,100.0,50.0,150.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.0
7,B. Beal - K. Caldwell-Pope - M. Harrell - A. Holiday - D. Avdija,WAS,2,70.0,233.3,100.0,133.3,75.0,33.3,66.7,50.0,0.0,0.0,0.0,33.3,33.3,66.7,33.3,0.0,0.0,33.3,0.0,66.7,0.0,-33.3
8,R. Neto - S. Dinwiddie - K. Kuzma - D. Avdija - A. Gill,WAS,1,68.8,160.0,60.0,160.0,37.5,20.0,80.0,25.0,20.0,20.0,100,80.0,60.0,140.0,40.0,0.0,20.0,0.0,20.0,0.0,40.0,120.0
9,D. Bertans - R. Neto - M. Harrell - K. Kuzma - C. Kispert,WAS,1,68.7,180.0,80.0,100.0,80.0,20.0,20.0,100,0.0,0.0,0.0,20.0,20.0,40.0,60.0,20.0,0.0,20.0,0.0,40.0,0.0,0.0
10,B. Beal - K. Caldwell-Pope - R. Neto - S. Dinwiddie - D. Gafford,WAS,1,68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-400.0
