,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,M. World Peace - B. Bass - N. Young - L. Nance Jr. - M. Huertas,LAL,1,84.3,142.9,71.4,200.0,35.7,0.0,71.4,0.0,0.0,0.0,0.0,85.7,57.1,142.9,28.6,14.3,0.0,14.3,14.3,14.3,42.9,28.6
2,K. Bryant - L. Williams - N. Young - R. Hibbert - J. Randle,LAL,1,81.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0
3,R. Sacre - J. Randle - D. Russell - L. Nance Jr. - M. Huertas,LAL,1,80.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
4,R. Hibbert - J. Clarkson - J. Randle - A. Brown - M. Huertas,LAL,1,76.7,50.0,25.0,150.0,16.7,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,-125.0
5,B. Bass - R. Hibbert - R. Kelly - J. Clarkson - D. Russell,LAL,1,75.8,0.0,0.0,150.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,-200.0
6,M. World Peace - R. Hibbert - J. Randle - A. Brown - M. Huertas,LAL,1,75.8,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,0.0,-100.0
7,N. Young - J. Clarkson - T. Black - D. Russell - L. Nance Jr.,LAL,1,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,200.0,100.0,-200.0
8,B. Bass - J. Clarkson - T. Black - A. Brown - D. Russell,LAL,1,70.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,133.3
9,L. Williams - J. Clarkson - J. Randle - D. Russell - L. Nance Jr.,LAL,1,70.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0,100.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-150.0
10,M. World Peace - B. Bass - L. Williams - N. Young - D. Russell,LAL,1,70.0,71.4,28.6,85.7,33.3,14.3,28.6,50.0,0.0,0.0,0.0,0.0,42.9,42.9,28.6,14.3,0.0,0.0,0.0,28.6,14.3,-114.3
11,M. World Peace - B. Bass - J. Randle - A. Brown - M. Huertas,LAL,1,69.2,200.0,0.0,100.0,0.0,0.0,50.0,0.0,200.0,200.0,100,100.0,50.0,150.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,100.0
12,B. Bass - L. Williams - R. Kelly - D. Russell - L. Nance Jr.,LAL,1,68.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
13,L. Williams - N. Young - R. Sacre - J. Clarkson - L. Nance Jr.,LAL,1,68.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0
14,L. Williams - N. Young - J. Randle - L. Nance Jr. - M. Huertas,LAL,1,67.2,50.0,16.7,83.3,20.0,0.0,50.0,0.0,16.7,16.7,100,16.7,33.3,50.0,0.0,33.3,16.7,0.0,0.0,33.3,50.0,-16.7
15,M. World Peace - B. Bass - A. Brown - L. Nance Jr. - M. Huertas,LAL,1,66.4,83.3,33.3,116.7,28.6,0.0,0.0,0.0,16.7,16.7,100,16.7,50.0,66.7,16.7,0.0,0.0,0.0,16.7,16.7,0.0,50.0
16,M. World Peace - B. Bass - J. Clarkson - T. Black - D. Russell,LAL,1,65.8,100.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
17,K. Bryant - B. Bass - L. Williams - R. Kelly - D. Russell,LAL,2,65.4,225.0,50.0,50.0,100,25.0,25.0,100,100.0,100.0,100,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,50.0,50.0,-50.0
18,N. Young - R. Hibbert - J. Randle - A. Brown - M. Huertas,LAL,1,65.0,250.0,100.0,150.0,66.7,0.0,50.0,0.0,50.0,50.0,100,50.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0
