,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,T. Snell - C. Wood - T. Maker - L. Kennard - S. Mykhailiuk,DET,1,88.3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,200.0,50.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-300.0
2,T. Snell - D. Walton Jr. - S. Mykhailiuk - S. Doumbouya - D. Hall,DET,1,80.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
3,B. Knight - L. Galloway - C. Wood - S. Mykhailiuk - D. Hall,DET,1,79.2,200.0,50.0,150.0,33.3,50.0,150.0,33.3,50.0,100.0,50.0,100.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0
4,T. Snell - L. Galloway - T. Maker - S. Mykhailiuk - K. Thomas,DET,1,79.2,0.0,0.0,250.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0,0.0
5,A. Drummond - L. Galloway - T. Maker - L. Kennard - B. Brown,DET,1,75.6,100.0,33.3,133.3,25.0,33.3,66.7,50.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,33.3,33.3,0.0,0.0,-33.3
6,B. Knight - J. Henson - C. Wood - B. Brown - S. Mykhailiuk,DET,1,73.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-200.0
7,D. Rose - T. Maker - S. Mykhailiuk - S. Doumbouya - L. King,DET,1,73.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-500.0
8,M. Morris - A. Drummond - T. Frazier - L. Kennard - B. Brown,DET,1,70.3,80.0,40.0,80.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,-100.0
9,A. Drummond - T. Frazier - T. Maker - L. Kennard - B. Brown,DET,1,70.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,200.0,100,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0
10,A. Drummond - L. Galloway - C. Wood - B. Brown - L. King,DET,1,68.1,200.0,50.0,66.7,75.0,33.3,50.0,66.7,66.7,100.0,66.7,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0,50.0,66.7,33.3
11,D. Rose - A. Drummond - T. Maker - B. Brown - S. Doumbouya,DET,1,67.8,166.7,66.7,100.0,66.7,33.3,33.3,100,0.0,0.0,0.0,33.3,100.0,133.3,66.7,33.3,0.0,0.0,0.0,33.3,0.0,133.3
12,M. Morris - A. Drummond - T. Frazier - L. Kennard - S. Mykhailiuk,DET,1,67.8,133.3,66.7,133.3,50.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,66.7,100.0,66.7,33.3,0.0,0.0,0.0,0.0,66.7,133.3
13,D. Rose - T. Snell - C. Wood - B. Brown - S. Mykhailiuk,DET,1,66.3,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,-50.0
14,R. Jackson - L. Galloway - C. Wood - T. Maker - B. Brown,DET,2,66.1,83.3,16.7,83.3,20.0,16.7,66.7,25.0,33.3,33.3,100,0.0,16.7,16.7,16.7,0.0,0.0,16.7,0.0,50.0,33.3,-50.0
15,D. Rose - M. Morris - A. Drummond - L. Galloway - L. King,DET,1,65.8,200.0,100.0,150.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,150.0
16,D. Rose - A. Drummond - T. Frazier - T. Maker - L. Kennard,DET,1,64.2,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,R. Jackson - L. Galloway - C. Wood - T. Maker - J. Bone,DET,1,62.7,125.0,50.0,137.5,36.4,12.5,50.0,25.0,12.5,12.5,100,37.5,50.0,87.5,25.0,0.0,0.0,0.0,0.0,37.5,12.5,12.5
18,L. Galloway - T. Maker - B. Brown - S. Mykhailiuk - S. Doumbouya,DET,2,62.2,200.0,83.3,166.7,50.0,16.7,66.7,25.0,16.7,16.7,100,66.7,16.7,83.3,50.0,0.0,33.3,0.0,16.7,50.0,16.7,100.0
19,M. Morris - R. Jackson - J. Henson - T. Snell - B. Brown,DET,1,62.0,40.0,20.0,60.0,33.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,0.0,0.0,0.0,20.0,20.0,-120.0
20,T. Frazier - L. Galloway - C. Wood - T. Maker - L. Kennard,DET,1,60.8,100.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,100,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
21,M. Morris - J. Henson - L. Galloway - B. Brown - S. Doumbouya,DET,1,60.4,125.0,50.0,100.0,50.0,0.0,0.0,0.0,25.0,25.0,100,25.0,50.0,75.0,50.0,25.0,0.0,0.0,0.0,50.0,25.0,-50.0
22,A. Drummond - L. Galloway - T. Maker - B. Brown - S. Doumbouya,DET,1,60.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0
23,J. McRae - L. Galloway - T. Maker - B. Brown - S. Doumbouya,DET,2,59.1,105.6,38.9,88.9,43.8,11.1,27.8,40.0,16.7,22.2,75.0,5.6,22.2,27.8,11.1,5.6,5.6,0.0,5.6,16.7,22.2,-22.2
24,A. Drummond - L. Galloway - B. Brown - S. Mykhailiuk - S. Doumbouya,DET,2,59.0,100.0,50.0,112.5,44.4,0.0,12.5,0.0,0.0,0.0,0.0,37.5,37.5,75.0,25.0,25.0,0.0,0.0,12.5,25.0,12.5,-25.0
25,M. Morris - R. Jackson - A. Drummond - T. Snell - S. Mykhailiuk,DET,1,58.9,166.7,33.3,66.7,50.0,33.3,66.7,50.0,66.7,66.7,100,0.0,33.3,33.3,33.3,0.0,33.3,0.0,0.0,0.0,33.3,100.0
