,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,J. Johnson - D. Williams - J. Jack - E. Clark - M. Plumlee,BKN,1,103.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
2,J. Johnson - J. Jack - D. Morris - M. Teletovic - M. Plumlee,BKN,1,91.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,J. Johnson - T. Young - B. Lopez - D. Morris - M. Brown,BKN,1,80.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0
4,J. Jack - A. Anderson - B. Lopez - D. Morris - B. Davies,BKN,1,78.3,100.0,50.0,250.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0
5,J. Jack - A. Anderson - M. Teletovic - M. Plumlee - M. Brown,BKN,1,77.8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,33.3,-200.0
6,J. Jack - A. Anderson - B. Lopez - M. Teletovic - J. Gutierrez,BKN,1,76.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,-200.0
7,J. Jack - J. Jordan - B. Bogdanovic - S. Karasev - C. Jefferson,BKN,1,74.4,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,33.3,0.0,0.0,0.0,33.3,0.0,-100.0
8,J. Johnson - J. Jack - B. Lopez - E. Clark - M. Brown,BKN,1,71.7,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-200.0
9,J. Johnson - A. Anderson - J. Jordan - M. Plumlee - M. Brown,BKN,1,70.7,140.0,60.0,140.0,42.9,20.0,60.0,33.3,0.0,20.0,0.0,40.0,20.0,60.0,20.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0
10,D. Williams - J. Jack - A. Anderson - M. Plumlee - B. Davies,BKN,1,70.0,150.0,50.0,150.0,33.3,50.0,50.0,100,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,-50.0
11,J. Johnson - D. Williams - A. Anderson - B. Lopez - E. Clark,BKN,1,70.0,175.0,75.0,100.0,75.0,25.0,25.0,100,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0
12,J. Johnson - D. Williams - J. Jack - B. Lopez - J. Jordan,BKN,2,66.8,100.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,-50.0
13,J. Jack - J. Jordan - J. Gutierrez - S. Karasev - C. Jefferson,BKN,1,66.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
14,D. Williams - J. Jordan - S. Karasev - M. Brown - C. Jefferson,BKN,1,66.3,75.0,25.0,50.0,50.0,25.0,25.0,100,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,-25.0
15,J. Johnson - A. Anderson - J. Jordan - D. Morris - M. Teletovic,BKN,4,65.5,123.1,46.2,92.3,50.0,30.8,46.2,66.7,0.0,0.0,0.0,15.4,46.2,61.5,38.5,30.8,0.0,0.0,0.0,38.5,7.7,46.2
16,K. Garnett - A. Anderson - B. Lopez - B. Bogdanovic - D. Morris,BKN,1,64.4,66.7,33.3,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,33.3,33.3,0.0,0.0,0.0,33.3,33.3,-100.0
