,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,A. Daniels - R. Bowen - J. Posey - M. Ely - D. Brown,NOH,1,95.0,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2,P. Stojakovic - S. Marks - T. Chandler - D. Brown - C. Paul,NOH,1,91.7,0.0,0.0,200.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-500.0
3,R. Bowen - R. Butler - C. Paul - H. Armstrong - J. Wright,NOH,1,91.7,100.0,50.0,150.0,33.3,0.0,50.0,0.0,0.0,0.0,0.0,50.0,100.0,150.0,50.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0
4,S. Marks - J. Posey - M. Peterson - T. Chandler - C. Paul,NOH,1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,200.0,0.0,-400.0
5,P. Stojakovic - A. Daniels - J. Posey - R. Butler - J. Wright,NOH,1,84.8,200.0,50.0,100.0,50.0,0.0,0.0,0.0,100.0,100.0,100,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,150.0
6,P. Stojakovic - A. Daniels - J. Posey - M. Ely - J. Wright,NOH,1,75.6,166.7,66.7,116.7,57.1,33.3,50.0,66.7,0.0,0.0,0.0,16.7,16.7,33.3,50.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0
7,A. Daniels - S. Marks - D. West - C. Paul - J. Wright,NOH,1,75.0,175.0,50.0,75.0,66.7,0.0,0.0,0.0,75.0,75.0,100,0.0,50.0,50.0,25.0,0.0,0.0,0.0,0.0,25.0,50.0,75.0
8,A. Daniels - S. Marks - R. Butler - D. Brown - J. Wright,NOH,1,73.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,R. Bowen - R. Butler - D. Brown - H. Armstrong - J. Wright,NOH,1,73.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10,S. Marks - R. Bowen - M. Peterson - M. Ely - D. Brown,NOH,1,72.7,160.0,80.0,160.0,50.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0
11,A. Daniels - J. Posey - M. Peterson - R. Butler - H. Armstrong,NOH,1,72.5,100.0,50.0,150.0,33.3,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0,100.0
12,J. Posey - M. Peterson - M. James - R. Butler - D. West,NOH,1,71.7,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13,A. Daniels - R. Butler - D. Brown - H. Armstrong - J. Wright,NOH,2,71.1,166.7,66.7,66.7,100,33.3,33.3,100,0.0,0.0,0.0,0.0,100.0,100.0,66.7,33.3,0.0,0.0,0.0,66.7,0.0,166.7
14,A. Daniels - T. Chandler - R. Butler - D. West - C. Paul,NOH,1,69.6,0.0,0.0,125.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,-100.0
15,P. Stojakovic - A. Daniels - S. Marks - C. Paul - J. Wright,NOH,1,69.4,133.3,66.7,166.7,40.0,0.0,33.3,0.0,0.0,0.0,0.0,66.7,66.7,133.3,33.3,0.0,0.0,0.0,0.0,66.7,66.7,33.3
16,P. Stojakovic - A. Daniels - J. Posey - C. Paul - H. Armstrong,NOH,1,69.2,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0
17,P. Stojakovic - J. Posey - C. Paul - H. Armstrong - J. Wright,NOH,2,68.9,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3,0.0,-133.3
18,P. Stojakovic - A. Daniels - R. Bowen - J. Posey - R. Butler,NOH,2,68.3,100.0,33.3,100.0,33.3,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,33.3,33.3,-66.7
19,R. Bowen - J. Posey - D. Brown - H. Armstrong - J. Wright,NOH,1,68.3,100.0,33.3,66.7,50.0,0.0,0.0,0.0,33.3,33.3,100,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,-33.3
20,A. Daniels - S. Marks - R. Butler - D. West - J. Wright,NOH,2,67.8,166.7,66.7,100.0,66.7,33.3,33.3,100,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,66.7,33.3,66.7
21,J. Posey - R. Butler - D. West - H. Armstrong - J. Wright,NOH,1,67.3,80.0,40.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,20.0,20.0,0.0,20.0,0.0,40.0,40.0,0.0
22,R. Bowen - J. Posey - R. Butler - C. Paul - H. Armstrong,NOH,1,66.1,133.3,66.7,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,66.7,0.0,-66.7
