,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,L. Aldridge - P. Mills - K. Leonard - D. Murray - B. Forbes,SAS,1,80.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2,T. Parker - D. Green - D. Bertans - B. Forbes - D. White,SAS,1,80.0,200.0,100.0,200.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
3,M. Ginobili - T. Parker - L. Aldridge - J. Lauvergne - B. Forbes,SAS,1,75.8,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,50.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0
4,M. Ginobili - T. Parker - R. Gay - D. Green - K. Anderson,SAS,1,75.0,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
5,M. Ginobili - T. Parker - K. Leonard - D. Bertans - B. Paul,SAS,1,74.2,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,-100.0
6,M. Ginobili - J. Lauvergne - K. Anderson - D. Murray - B. Forbes,SAS,1,73.3,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,-100.0
7,M. Ginobili - P. Mills - K. Leonard - D. Bertans - B. Forbes,SAS,1,73.3,50.0,25.0,150.0,16.7,0.0,50.0,0.0,0.0,0.0,0.0,50.0,25.0,75.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0
8,M. Ginobili - P. Gasol - R. Gay - J. Lauvergne - D. Murray,SAS,1,70.0,120.0,60.0,120.0,50.0,0.0,60.0,0.0,0.0,0.0,0.0,40.0,80.0,120.0,40.0,20.0,0.0,0.0,0.0,40.0,20.0,80.0
9,P. Gasol - L. Aldridge - P. Mills - K. Leonard - B. Forbes,SAS,1,68.9,133.3,66.7,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.7
10,R. Gay - P. Mills - D. Bertans - K. Anderson - D. Murray,SAS,1,68.3,66.7,33.3,100.0,33.3,0.0,66.7,0.0,0.0,66.7,0.0,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,-33.3
11,M. Ginobili - T. Parker - L. Aldridge - P. Mills - B. Forbes,SAS,2,67.6,150.0,75.0,125.0,60.0,0.0,25.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,25.0,0.0,0.0,0.0,25.0,0.0,-25.0
12,M. Ginobili - L. Aldridge - D. Bertans - B. Paul - B. Forbes,SAS,1,67.5,250.0,100.0,100.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,150.0
