,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,L. Scola - C. Watson - L. Stephenson - C. Copeland - S. Hill,IND,1,83.3,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,200.0
2,D. West - A. Bynum - G. Hill - P. George - L. Stephenson,IND,1,78.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0
3,L. Scola - A. Bynum - E. Turner - P. George - D. Sloan,IND,1,76.7,133.3,66.7,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,66.7,0.0,-66.7
4,D. West - I. Mahinmi - E. Turner - L. Stephenson - C. Copeland,IND,1,74.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
5,L. Scola - I. Mahinmi - E. Turner - P. George - L. Stephenson,IND,1,73.3,75.0,37.5,112.5,33.3,0.0,25.0,0.0,0.0,12.5,0.0,37.5,62.5,100.0,12.5,25.0,12.5,12.5,12.5,25.0,12.5,12.5
6,L. Scola - C. Watson - R. Hibbert - G. Hill - L. Stephenson,IND,1,71.7,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,50.0,-200.0
7,L. Scola - I. Mahinmi - C. Watson - G. Hill - S. Hill,IND,1,71.5,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
8,R. Butler - D. Granger - I. Mahinmi - C. Watson - D. Sloan,IND,1,68.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,-50.0
9,D. West - G. Hill - L. Stephenson - O. Johnson - C. Copeland,IND,1,65.0,300.0,100.0,200.0,50.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0
10,R. Butler - L. Scola - I. Mahinmi - G. Hill - L. Stephenson,IND,4,64.5,100.0,44.4,88.9,50.0,11.1,22.2,50.0,0.0,0.0,0.0,11.1,33.3,44.4,33.3,11.1,11.1,22.2,0.0,66.7,0.0,0.0
11,L. Scola - R. Hibbert - P. George - D. Sloan - S. Hill,IND,3,62.8,116.7,50.0,125.0,40.0,0.0,41.7,0.0,16.7,16.7,100,33.3,58.3,91.7,25.0,8.3,0.0,8.3,8.3,16.7,25.0,50.0
12,L. Scola - I. Mahinmi - C. Watson - G. Hill - O. Johnson,IND,1,62.1,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,75.0,75.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,50.0
13,L. Scola - I. Mahinmi - G. Hill - L. Stephenson - O. Johnson,IND,1,60.6,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,33.3,0.0,0.0,0.0,0.0,16.7,16.7,-33.3
14,D. West - C. Watson - R. Hibbert - P. George - O. Johnson,IND,5,60.4,71.4,35.7,85.7,41.7,0.0,14.3,0.0,0.0,0.0,0.0,14.3,21.4,35.7,0.0,28.6,7.1,0.0,0.0,35.7,28.6,-50.0
15,D. West - D. Granger - C. Watson - R. Hibbert - G. Hill,IND,2,60.0,133.3,33.3,66.7,50.0,0.0,0.0,0.0,66.7,66.7,100,33.3,33.3,66.7,33.3,33.3,0.0,33.3,0.0,66.7,33.3,33.3
16,D. West - C. Watson - R. Hibbert - P. George - S. Hill,IND,5,59.8,170.6,70.6,88.2,80.0,11.8,11.8,100,17.6,23.5,75.0,11.8,29.4,41.2,41.2,11.8,0.0,11.8,0.0,11.8,29.4,52.9
17,D. West - R. Hibbert - E. Turner - P. George - D. Sloan,IND,1,59.2,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
18,L. Scola - I. Mahinmi - C. Watson - G. Hill - P. George,IND,2,59.2,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,150.0,0.0,-200.0
19,L. Scola - I. Mahinmi - G. Hill - L. Stephenson - C. Copeland,IND,1,59.2,75.0,25.0,100.0,25.0,0.0,0.0,0.0,25.0,50.0,50.0,50.0,0.0,50.0,0.0,25.0,25.0,0.0,0.0,0.0,50.0,-75.0
20,R. Butler - L. Scola - R. Hibbert - G. Hill - L. Stephenson,IND,3,57.9,153.3,66.7,120.0,55.6,20.0,26.7,75.0,0.0,0.0,0.0,13.3,20.0,33.3,26.7,6.7,6.7,0.0,20.0,13.3,6.7,33.3
21,L. Scola - I. Mahinmi - G. Hill - L. Stephenson - S. Hill,IND,3,57.8,33.3,16.7,100.0,16.7,0.0,50.0,0.0,0.0,0.0,0.0,16.7,0.0,16.7,16.7,16.7,0.0,0.0,0.0,50.0,16.7,-116.7
22,D. West - D. Granger - I. Mahinmi - G. Hill - L. Stephenson,IND,7,57.5,105.9,29.4,111.8,26.3,11.8,35.3,33.3,35.3,35.3,100,29.4,35.3,64.7,23.5,5.9,5.9,0.0,0.0,29.4,29.4,0.0
23,R. Butler - C. Watson - D. Sloan - O. Johnson - C. Copeland,IND,2,57.4,71.4,28.6,57.1,50.0,14.3,28.6,50.0,0.0,28.6,0.0,0.0,14.3,14.3,14.3,14.3,0.0,14.3,0.0,28.6,14.3,-57.1
24,R. Butler - L. Scola - I. Mahinmi - C. Watson - P. George,IND,5,56.8,103.3,36.7,96.7,37.9,13.3,33.3,40.0,16.7,23.3,71.4,23.3,36.7,60.0,23.3,16.7,23.3,10.0,0.0,40.0,26.7,6.7
25,D. Granger - I. Mahinmi - C. Watson - D. Sloan - C. Copeland,IND,1,56.7,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,300.0
26,D. Granger - R. Hibbert - G. Hill - P. George - L. Stephenson,IND,1,56.7,125.0,25.0,100.0,25.0,0.0,0.0,0.0,75.0,100.0,75.0,50.0,75.0,125.0,25.0,0.0,0.0,0.0,0.0,75.0,50.0,25.0
27,D. West - I. Mahinmi - E. Turner - L. Stephenson - D. Sloan,IND,2,56.7,40.0,0.0,100.0,0.0,0.0,20.0,0.0,40.0,40.0,100,0.0,40.0,40.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,-60.0
28,D. West - I. Mahinmi - G. Hill - O. Johnson - S. Hill,IND,1,56.7,120.0,20.0,120.0,16.7,20.0,40.0,50.0,60.0,60.0,100,0.0,20.0,20.0,0.0,0.0,0.0,0.0,40.0,40.0,60.0,0.0
29,L. Scola - I. Mahinmi - C. Watson - L. Stephenson - C. Copeland,IND,2,56.7,75.0,16.7,83.3,20.0,8.3,25.0,33.3,33.3,33.3,100,8.3,25.0,33.3,16.7,8.3,0.0,0.0,16.7,16.7,50.0,-41.7
30,R. Butler - D. West - D. Granger - I. Mahinmi - G. Hill,IND,1,56.4,150.0,50.0,66.7,75.0,16.7,16.7,100,33.3,83.3,40.0,0.0,33.3,33.3,16.7,0.0,16.7,0.0,0.0,16.7,50.0,33.3
31,D. West - G. Hill - E. Turner - P. George - L. Allen,IND,1,56.2,80.0,30.0,70.0,42.9,10.0,20.0,50.0,10.0,20.0,50.0,0.0,40.0,40.0,30.0,20.0,10.0,20.0,0.0,20.0,20.0,-10.0
32,D. West - I. Mahinmi - C. Watson - P. George - O. Johnson,IND,9,56.2,120.0,37.1,82.9,44.8,17.1,22.9,75.0,28.6,48.6,58.8,8.6,28.6,37.1,25.7,8.6,2.9,5.7,2.9,22.9,37.1,-2.9
33,D. West - I. Mahinmi - G. Hill - P. George - S. Hill,IND,1,56.1,100.0,50.0,116.7,42.9,0.0,16.7,0.0,0.0,0.0,0.0,16.7,33.3,50.0,50.0,0.0,16.7,0.0,16.7,16.7,16.7,16.7
34,L. Scola - I. Mahinmi - C. Watson - E. Turner - P. George,IND,3,56.0,104.8,42.9,85.7,50.0,14.3,33.3,42.9,4.8,4.8,100,4.8,33.3,38.1,28.6,14.3,4.8,0.0,9.5,23.8,28.6,-9.5
35,D. West - R. Hibbert - E. Turner - P. George - L. Stephenson,IND,3,55.9,110.5,31.6,89.5,35.3,5.3,15.8,33.3,42.1,42.1,100,15.8,52.6,68.4,21.1,5.3,5.3,10.5,15.8,15.8,31.6,47.4
36,R. Butler - L. Scola - R. Hibbert - G. Hill - P. George,IND,4,55.9,109.1,45.5,81.8,55.6,9.1,27.3,33.3,9.1,18.2,50.0,9.1,9.1,18.2,9.1,18.2,0.0,0.0,18.2,27.3,18.2,-109.1
37,L. Scola - A. Bynum - G. Hill - E. Turner - L. Stephenson,IND,2,55.8,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,-250.0
38,R. Butler - D. Sloan - L. Allen - C. Copeland - S. Hill,IND,6,55.8,113.6,40.9,106.8,38.3,15.9,34.1,46.7,15.9,15.9,100,18.2,38.6,56.8,13.6,11.4,0.0,6.8,9.1,18.2,18.2,4.5
39,L. Scola - I. Mahinmi - G. Hill - E. Turner - P. George,IND,5,55.6,115.8,52.6,84.2,62.5,0.0,15.8,0.0,10.5,10.5,100,5.3,31.6,36.8,26.3,10.5,5.3,0.0,0.0,26.3,26.3,31.6
40,L. Scola - R. Hibbert - E. Turner - P. George - D. Sloan,IND,4,55.6,66.7,25.0,83.3,30.0,0.0,25.0,0.0,16.7,16.7,100,16.7,25.0,41.7,0.0,25.0,0.0,0.0,0.0,33.3,25.0,-66.7
41,D. West - R. Hibbert - G. Hill - E. Turner - L. Stephenson,IND,3,55.2,117.4,43.5,78.3,55.6,4.3,8.7,50.0,26.1,34.8,75.0,4.3,43.5,47.8,13.0,8.7,0.0,4.3,4.3,34.8,21.7,0.0
42,D. West - I. Mahinmi - L. Stephenson - D. Sloan - O. Johnson,IND,1,55.0,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
43,I. Mahinmi - D. Sloan - O. Johnson - C. Copeland - S. Hill,IND,2,55.0,145.5,54.5,109.1,50.0,36.4,45.5,80.0,0.0,0.0,0.0,18.2,27.3,45.5,27.3,9.1,0.0,0.0,18.2,36.4,9.1,36.4
44,L. Scola - I. Mahinmi - C. Watson - P. George - S. Hill,IND,1,55.0,150.0,50.0,125.0,40.0,0.0,0.0,0.0,50.0,50.0,100,25.0,25.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,75.0,150.0
45,R. Butler - L. Scola - D. West - C. Watson - L. Stephenson,IND,1,55.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
46,L. Scola - I. Mahinmi - G. Hill - E. Turner - C. Copeland,IND,1,54.4,85.7,35.7,92.9,38.5,14.3,28.6,50.0,0.0,0.0,0.0,7.1,35.7,42.9,28.6,7.1,14.3,0.0,14.3,14.3,14.3,0.0
47,L. Scola - R. Hibbert - E. Turner - D. Sloan - C. Copeland,IND,1,54.4,200.0,100.0,133.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,66.7,100.0,100.0,0.0,0.0,0.0,33.3,0.0,33.3,200.0
48,L. Scola - G. Hill - P. George - L. Stephenson - C. Copeland,IND,2,54.3,166.7,50.0,83.3,60.0,33.3,66.7,50.0,33.3,33.3,100,0.0,33.3,33.3,33.3,0.0,0.0,16.7,0.0,50.0,16.7,16.7
49,L. Scola - C. Watson - R. Hibbert - G. Hill - S. Hill,IND,1,54.2,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0
50,D. West - I. Mahinmi - P. George - D. Sloan - O. Johnson,IND,3,54.1,118.2,45.5,90.9,50.0,18.2,36.4,50.0,9.1,9.1,100,0.0,45.5,45.5,27.3,0.0,0.0,0.0,0.0,9.1,0.0,-9.1
51,D. West - R. Hibbert - G. Hill - P. George - C. Copeland,IND,1,54.1,144.4,33.3,77.8,42.9,11.1,22.2,50.0,66.7,77.8,85.7,11.1,22.2,33.3,22.2,0.0,0.0,0.0,0.0,11.1,66.7,55.6
52,L. Scola - R. Hibbert - G. Hill - L. Stephenson - O. Johnson,IND,2,54.0,80.0,20.0,40.0,50.0,0.0,0.0,0.0,40.0,40.0,100,0.0,20.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,40.0,-40.0
53,L. Scola - C. Watson - R. Hibbert - L. Stephenson - S. Hill,IND,4,53.7,111.8,47.1,88.2,53.3,5.9,23.5,25.0,11.8,11.8,100,23.5,35.3,58.8,11.8,23.5,0.0,5.9,0.0,23.5,11.8,-5.9
54,L. Scola - I. Mahinmi - G. Hill - O. Johnson - S. Hill,IND,1,53.6,128.6,57.1,100.0,57.1,14.3,28.6,50.0,0.0,0.0,0.0,14.3,42.9,57.1,28.6,14.3,0.0,14.3,0.0,28.6,14.3,100.0
55,R. Butler - D. West - R. Hibbert - P. George - D. Sloan,IND,1,53.6,128.6,42.9,85.7,50.0,0.0,0.0,0.0,42.9,57.1,75.0,28.6,42.9,71.4,14.3,14.3,0.0,0.0,0.0,14.3,28.6,57.1
56,D. West - D. Granger - R. Hibbert - G. Hill - L. Stephenson,IND,10,53.4,114.3,44.9,91.8,48.9,4.1,20.4,20.0,20.4,24.5,83.3,14.3,44.9,59.2,28.6,14.3,2.0,8.2,2.0,20.4,20.4,42.9
57,D. West - C. Watson - R. Hibbert - E. Turner - L. Stephenson,IND,1,53.3,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
58,L. Scola - C. Watson - R. Hibbert - O. Johnson - S. Hill,IND,1,53.3,0.0,0.0,66.7,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,66.7,0.0,0.0,0.0,0.0,0.0,-66.7
59,R. Butler - L. Scola - A. Bynum - E. Turner - D. Sloan,IND,1,53.3,90.0,30.0,60.0,50.0,0.0,10.0,0.0,30.0,40.0,75.0,10.0,50.0,60.0,20.0,30.0,0.0,0.0,0.0,10.0,30.0,0.0
60,R. Butler - L. Scola - R. Hibbert - L. Stephenson - D. Sloan,IND,1,53.3,100.0,25.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,100,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,-75.0
61,R. Butler - D. West - I. Mahinmi - E. Turner - D. Sloan,IND,1,53.1,100.0,50.0,100.0,50.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,50.0,50.0,16.7,0.0,0.0,0.0,0.0,16.7,0.0,-16.7
62,R. Butler - L. Scola - R. Hibbert - G. Hill - E. Turner,IND,1,53.0,113.0,47.8,95.7,50.0,8.7,17.4,50.0,8.7,17.4,50.0,17.4,39.1,56.5,30.4,13.0,8.7,4.3,8.7,21.7,17.4,34.8
63,E. Turner - D. Sloan - L. Allen - C. Copeland - S. Hill,IND,2,52.8,95.2,33.3,90.5,36.8,23.8,47.6,50.0,4.8,9.5,50.0,14.3,52.4,66.7,28.6,14.3,0.0,4.8,4.8,28.6,14.3,-23.8
64,L. Scola - I. Mahinmi - C. Watson - E. Turner - L. Stephenson,IND,6,52.8,123.9,50.7,85.1,59.6,4.5,10.4,42.9,17.9,20.9,85.7,13.4,28.4,41.8,25.4,16.4,13.4,4.5,4.5,32.8,16.4,16.4
65,R. Butler - D. West - I. Mahinmi - G. Hill - P. George,IND,3,52.8,66.7,16.7,75.0,22.2,8.3,41.7,20.0,25.0,33.3,75.0,8.3,41.7,50.0,8.3,16.7,8.3,8.3,0.0,33.3,16.7,16.7
66,D. West - G. Hill - P. George - L. Stephenson - L. Allen,IND,3,52.6,61.5,19.2,69.2,27.8,3.8,23.1,16.7,19.2,53.8,35.7,11.5,46.2,57.7,0.0,23.1,3.8,3.8,11.5,26.9,34.6,-23.1
67,D. West - I. Mahinmi - C. Watson - P. George - L. Stephenson,IND,12,52.6,116.4,41.0,73.8,55.6,8.2,18.0,45.5,26.2,36.1,72.7,11.5,31.1,42.6,19.7,14.8,13.1,14.8,1.6,26.2,24.6,19.7
