,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,H. Barnes - A. Len - B. Hield - T. Davis - D. Mitchell,SAC,1,83.3,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
2,H. Barnes - M. Harkless - D. Fox - T. Davis - T. Haliburton,SAC,1,81.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-300.0
3,M. Harkless - R. Holmes - B. Hield - J. Ramsey - D. Mitchell,SAC,1,79.2,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,-250.0
4,B. Hield - N. Queta - J. Ramsey - R. Woodard II - D. Mitchell,SAC,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,T. Thompson - M. Bagley III - L. King - J. Ramsey - D. Mitchell,SAC,1,68.7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0
6,B. Hield - D. Fox - C. Metu - T. Davis - T. Haliburton,SAC,1,66.7,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-600.0
7,B. Hield - D. Fox - C. Metu - N. Queta - T. Haliburton,SAC,1,64.2,100.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,J. Lamb - J. Holiday - T. Lyles - D. DiVincenzo - C. Metu,SAC,1,64.2,150.0,33.3,33.3,100,0.0,0.0,0.0,83.3,83.3,100,0.0,16.7,16.7,33.3,33.3,0.0,16.7,0.0,33.3,33.3,-33.3
9,H. Barnes - M. Harkless - B. Hield - D. Jones - D. Fox,SAC,1,63.7,50.0,25.0,75.0,33.3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,-75.0
10,D. Jones - M. Bagley III - T. Davis - J. Ramsey - R. Woodard II,SAC,1,63.3,160.0,40.0,100.0,40.0,20.0,60.0,33.3,60.0,100.0,60.0,40.0,60.0,100.0,20.0,20.0,0.0,0.0,0.0,20.0,80.0,80.0
11,H. Barnes - J. Lamb - A. Len - D. DiVincenzo - D. Mitchell,SAC,1,63.2,100.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,200.0,50.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
12,H. Barnes - J. Lamb - R. Holmes - C. Metu - D. Mitchell,SAC,1,63.0,200.0,80.0,120.0,66.7,20.0,40.0,50.0,20.0,20.0,100,20.0,40.0,60.0,60.0,0.0,0.0,0.0,20.0,60.0,20.0,20.0
13,B. Hield - D. Jones - M. Bagley III - T. Davis - D. Mitchell,SAC,2,62.6,111.1,44.4,122.2,36.4,16.7,66.7,25.0,5.6,22.2,25.0,27.8,44.4,72.2,22.2,11.1,0.0,0.0,11.1,22.2,16.7,50.0
14,D. Jones - L. King - J. Ramsey - R. Woodard II - D. Mitchell,SAC,1,62.5,66.7,33.3,100.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,16.7,16.7,0.0,16.7,33.3,-50.0
15,H. Barnes - J. Lamb - D. Sabonis - C. Metu - D. Mitchell,SAC,1,61.1,133.3,66.7,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,0.0,33.3,-33.3
16,B. Hield - D. Jones - C. Metu - T. Davis - T. Haliburton,SAC,2,61.0,128.6,28.6,42.9,66.7,14.3,14.3,100,57.1,57.1,100,0.0,71.4,71.4,14.3,28.6,0.0,0.0,14.3,28.6,42.9,42.9
17,H. Barnes - J. Lamb - J. Jackson - N. Queta - D. Mitchell,SAC,1,60.8,150.0,50.0,125.0,40.0,25.0,50.0,50.0,25.0,75.0,33.3,25.0,25.0,50.0,25.0,25.0,0.0,0.0,0.0,25.0,50.0,-75.0
18,H. Barnes - M. Harkless - D. Fox - C. Metu - D. Mitchell,SAC,1,60.8,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
19,J. Lamb - J. Holiday - T. Lyles - D. Jones - D. Mitchell,SAC,1,60.3,160.0,80.0,180.0,44.4,0.0,20.0,0.0,0.0,0.0,0.0,80.0,20.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
20,B. Hield - D. Jones - C. Metu - J. Robinson - J. Ramsey,SAC,1,60.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,200.0,100,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
21,H. Barnes - M. Bagley III - C. Metu - T. Haliburton - D. Mitchell,SAC,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-500.0
22,J. Holiday - T. Lyles - D. Sabonis - D. Fox - D. Mitchell,SAC,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
23,J. Lamb - J. Holiday - D. Sabonis - D. Fox - D. DiVincenzo,SAC,1,60.0,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,-233.3
24,H. Barnes - B. Hield - D. Jones - M. Bagley III - D. Mitchell,SAC,2,59.7,116.7,33.3,100.0,33.3,16.7,50.0,33.3,33.3,33.3,100,33.3,50.0,83.3,33.3,16.7,0.0,0.0,0.0,50.0,33.3,33.3
25,A. Len - D. Fox - M. Bagley III - T. Davis - T. Haliburton,SAC,1,59.6,100.0,44.4,88.9,50.0,11.1,55.6,20.0,0.0,0.0,0.0,0.0,33.3,33.3,33.3,11.1,11.1,0.0,0.0,22.2,0.0,-22.2
26,M. Harkless - D. Jones - D. DiVincenzo - C. Metu - D. Mitchell,SAC,1,59.6,50.0,25.0,75.0,33.3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-175.0
27,H. Barnes - M. Harkless - R. Holmes - D. Fox - D. Mitchell,SAC,5,59.3,81.3,18.8,68.8,27.3,6.3,25.0,25.0,37.5,37.5,100,6.3,12.5,18.8,18.8,12.5,0.0,0.0,6.3,37.5,18.8,-93.8
28,H. Barnes - A. Len - B. Hield - D. Fox - T. Davis,SAC,2,59.2,125.0,50.0,125.0,40.0,25.0,75.0,33.3,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,50.0,0.0,50.0
29,A. Len - B. Hield - D. Fox - M. Bagley III - T. Haliburton,SAC,1,59.1,170.6,70.6,117.6,60.0,17.6,41.2,42.9,11.8,11.8,100,23.5,17.6,41.2,35.3,5.9,5.9,5.9,5.9,29.4,29.4,52.9
30,J. Lamb - J. Holiday - D. Jones - D. DiVincenzo - D. Mitchell,SAC,1,57.8,66.7,16.7,83.3,20.0,0.0,33.3,0.0,33.3,33.3,100,0.0,16.7,16.7,0.0,0.0,0.0,16.7,0.0,16.7,50.0,-116.7
