,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,J. Green - R. Westbrook - D. Carroll - R. Covington - D. House Jr.,HOU,1,95.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
2,J. Harden - A. Rivers - B. McLemore - I. Hartenstein - C. Clemons,HOU,1,90.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
3,P. Tucker - J. Green - D. Carroll - A. Rivers - M. Frazier,HOU,1,88.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,-300.0
4,T. Sefolosha - P. Tucker - R. Westbrook - D. House Jr. - C. Clemons,HOU,1,70.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
5,T. Sefolosha - R. Westbrook - J. Harden - B. McLemore - R. Covington,HOU,1,68.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-400.0
6,T. Sefolosha - R. Westbrook - E. Gordon - A. Rivers - D. House Jr.,HOU,1,65.0,75.0,25.0,100.0,25.0,0.0,25.0,0.0,25.0,50.0,50.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,-75.0
7,R. Westbrook - E. Gordon - J. Harden - A. Rivers - D. House Jr.,HOU,1,63.9,200.0,66.7,66.7,100,0.0,0.0,0.0,66.7,66.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0
8,P. Tucker - J. Green - R. Westbrook - A. Rivers - B. McLemore,HOU,1,63.7,140.0,60.0,120.0,50.0,20.0,60.0,33.3,0.0,0.0,0.0,40.0,40.0,80.0,40.0,40.0,0.0,0.0,40.0,20.0,0.0,0.0
9,P. Tucker - J. Green - R. Westbrook - A. Rivers - M. Frazier,HOU,1,63.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
10,R. Westbrook - J. Harden - C. Capela - D. House Jr. - G. Clark,HOU,1,62.5,250.0,100.0,150.0,66.7,0.0,0.0,0.0,50.0,50.0,100,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
11,T. Sefolosha - R. Westbrook - B. McLemore - C. Capela - C. Clemons,HOU,1,61.7,100.0,33.3,100.0,33.3,33.3,100.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,66.7,0.0,-100.0
12,T. Sefolosha - E. Gordon - J. Harden - A. Rivers - D. House Jr.,HOU,1,61.1,200.0,66.7,100.0,66.7,66.7,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,133.3
13,P. Tucker - J. Harden - B. McLemore - D. House Jr. - I. Hartenstein,HOU,2,61.0,60.0,20.0,120.0,16.7,0.0,100.0,0.0,20.0,40.0,50.0,40.0,40.0,80.0,0.0,20.0,0.0,20.0,0.0,40.0,20.0,-80.0
14,T. Sefolosha - J. Harden - B. McLemore - C. Capela - D. House Jr.,HOU,1,60.7,100.0,42.9,100.0,42.9,0.0,57.1,0.0,14.3,14.3,100,14.3,42.9,57.1,0.0,14.3,0.0,14.3,0.0,28.6,28.6,-42.9
15,R. Westbrook - E. Gordon - A. Rivers - D. House Jr. - I. Hartenstein,HOU,1,60.6,200.0,66.7,100.0,66.7,0.0,0.0,0.0,66.7,133.3,50.0,33.3,0.0,33.3,33.3,0.0,33.3,0.0,0.0,33.3,100.0,166.7
16,T. Sefolosha - R. Westbrook - J. Harden - B. McLemore - D. House Jr.,HOU,2,60.0,162.5,50.0,100.0,50.0,25.0,50.0,50.0,37.5,50.0,75.0,25.0,37.5,62.5,37.5,0.0,0.0,12.5,0.0,25.0,37.5,0.0
17,T. Sefolosha - J. Harden - B. McLemore - M. Frazier - D. House Jr.,HOU,1,59.7,60.0,20.0,60.0,33.3,20.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,40.0,0.0,-100.0
18,P. Tucker - E. Gordon - A. Rivers - D. House Jr. - C. Clemons,HOU,1,59.3,100.0,40.0,80.0,50.0,20.0,60.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,100.0,0.0,-100.0
19,T. Sefolosha - E. Gordon - J. Harden - R. Covington - D. House Jr.,HOU,1,59.2,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,-50.0
20,R. Westbrook - E. Gordon - J. Harden - R. Covington - D. House Jr.,HOU,1,58.9,133.3,33.3,66.7,50.0,0.0,33.3,0.0,66.7,66.7,100,0.0,66.7,66.7,33.3,0.0,0.0,0.0,0.0,0.0,33.3,0.0
21,P. Tucker - A. Rivers - B. McLemore - R. Covington - D. House Jr.,HOU,1,58.3,0.0,0.0,150.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,-100.0
22,T. Chandler - R. Westbrook - J. Harden - B. McLemore - G. Clark,HOU,1,58.3,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-150.0
23,T. Chandler - T. Sefolosha - R. Westbrook - J. Harden - A. Rivers,HOU,2,58.3,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,200.0,75.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
24,T. Sefolosha - P. Tucker - R. Westbrook - J. Harden - A. Rivers,HOU,1,58.3,120.0,40.0,80.0,50.0,0.0,40.0,0.0,40.0,40.0,100,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,-60.0
25,P. Tucker - J. Harden - B. McLemore - C. Capela - G. Clark,HOU,2,57.9,127.3,54.5,100.0,54.5,9.1,45.5,20.0,9.1,18.2,50.0,9.1,63.6,72.7,27.3,9.1,0.0,18.2,9.1,0.0,18.2,36.4
26,P. Tucker - R. Westbrook - J. Harden - A. Rivers - R. Covington,HOU,3,57.8,100.0,33.3,66.7,50.0,33.3,33.3,100,0.0,0.0,0.0,0.0,33.3,33.3,0.0,33.3,0.0,0.0,0.0,133.3,0.0,0.0
27,J. Green - E. Gordon - J. Harden - B. McLemore - R. Covington,HOU,1,57.5,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0
28,J. Green - J. Harden - D. Carroll - A. Rivers - B. McLemore,HOU,2,57.4,127.3,45.5,72.7,62.5,27.3,54.5,50.0,9.1,18.2,50.0,0.0,27.3,27.3,36.4,27.3,9.1,0.0,0.0,18.2,18.2,-27.3
29,P. Tucker - J. Harden - B. McLemore - D. House Jr. - G. Clark,HOU,5,57.4,153.8,46.2,61.5,75.0,30.8,46.2,66.7,30.8,30.8,100,0.0,46.2,46.2,23.1,15.4,0.0,7.7,0.0,46.2,23.1,-7.7
30,T. Sefolosha - P. Tucker - E. Gordon - M. Frazier - D. House Jr.,HOU,1,57.1,128.6,14.3,71.4,20.0,14.3,42.9,33.3,85.7,128.6,66.7,0.0,28.6,28.6,14.3,0.0,0.0,0.0,14.3,14.3,85.7,-28.6
31,P. Tucker - E. Gordon - D. Carroll - A. Rivers - B. McLemore,HOU,1,56.3,100.0,40.0,80.0,50.0,20.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20.0,0.0,0.0,20.0,20.0,60.0
32,T. Sefolosha - J. Harden - A. Rivers - B. McLemore - G. Clark,HOU,1,56.3,125.0,50.0,100.0,50.0,0.0,50.0,0.0,25.0,25.0,100,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,75.0,25.0,50.0
33,T. Sefolosha - R. Westbrook - J. Harden - G. Clark - C. Clemons,HOU,1,56.1,133.3,66.7,133.3,50.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,66.7,100.0,33.3,0.0,33.3,0.0,33.3,33.3,0.0,100.0
34,J. Green - A. Rivers - B. McLemore - M. Frazier - D. House Jr.,HOU,1,56.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,-100.0
35,P. Tucker - J. Harden - A. Rivers - C. Capela - C. Clemons,HOU,3,55.7,81.3,37.5,81.3,46.2,6.3,37.5,16.7,0.0,12.5,0.0,12.5,56.3,68.8,18.8,25.0,0.0,6.3,6.3,31.3,18.8,-25.0
36,T. Sefolosha - J. Harden - B. McLemore - C. Capela - C. Clemons,HOU,1,55.0,175.0,75.0,100.0,75.0,25.0,25.0,100,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0
37,T. Sefolosha - J. Harden - B. McLemore - I. Hartenstein - C. Clemons,HOU,1,55.0,166.7,41.7,100.0,41.7,25.0,75.0,33.3,58.3,58.3,100,25.0,41.7,66.7,25.0,8.3,8.3,0.0,8.3,16.7,33.3,91.7
38,P. Tucker - B. McLemore - D. House Jr. - I. Hartenstein - C. Clemons,HOU,1,54.3,85.7,42.9,85.7,50.0,0.0,28.6,0.0,0.0,0.0,0.0,14.3,14.3,28.6,14.3,14.3,0.0,0.0,0.0,14.3,14.3,-114.3
39,R. Westbrook - B. McLemore - C. Capela - D. House Jr. - G. Clark,HOU,1,54.1,133.3,46.7,86.7,53.8,26.7,66.7,40.0,13.3,20.0,66.7,26.7,40.0,66.7,40.0,33.3,6.7,6.7,0.0,40.0,6.7,33.3
40,J. Green - R. Westbrook - A. Rivers - B. Caboclo - D. House Jr.,HOU,1,54.0,114.3,42.9,128.6,33.3,28.6,85.7,33.3,0.0,0.0,0.0,28.6,14.3,42.9,28.6,0.0,14.3,0.0,14.3,28.6,0.0,-28.6
