,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,I. Smith - H. Thompson - N. Stauskas - J. Grant - C. Wood,PHI,1,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-200.0
2,C. Landry - I. Smith - H. Thompson - N. Noel - J. Sampson,PHI,1,91.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,T. Wroten - H. Thompson - N. Noel - N. Stauskas - J. Sampson,PHI,1,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-500.0
4,N. Noel - I. Canaan - R. Covington - J. Sampson - J. Okafor,PHI,1,84.2,150.0,50.0,200.0,25.0,50.0,100.0,50.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0
5,K. Marshall - N. Noel - N. Stauskas - J. Grant - J. Sampson,PHI,1,80.8,100.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0,100.0,100,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,-100.0
6,I. Canaan - P. Pressey - J. Sampson - R. Holmes - C. Wood,PHI,1,74.8,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
7,H. Thompson - I. Canaan - J. Sampson - T. McConnell - R. Holmes,PHI,2,73.3,150.0,50.0,150.0,33.3,50.0,50.0,100,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,-100.0
8,I. Smith - K. Marshall - H. Thompson - N. Noel - N. Stauskas,PHI,1,71.7,133.3,66.7,100.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,33.3,0.0,-100.0
9,E. Brand - I. Smith - I. Canaan - R. Covington - T. McConnell,PHI,1,69.2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,-200.0
10,S. Weems - H. Thompson - N. Noel - J. Grant - T. McConnell,PHI,1,69.2,150.0,75.0,125.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,75.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,75.0
11,C. Landry - K. Marshall - H. Thompson - N. Stauskas - T. McConnell,PHI,1,68.3,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,T. Wroten - H. Thompson - I. Canaan - J. Grant - R. Holmes,PHI,1,68.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
13,I. Smith - H. Thompson - R. Covington - N. Stauskas - T. McConnell,PHI,1,67.8,100.0,33.3,200.0,16.7,33.3,133.3,25.0,0.0,0.0,0.0,66.7,66.7,133.3,33.3,0.0,0.0,33.3,0.0,33.3,33.3,33.3
14,E. Brand - H. Thompson - N. Noel - R. Covington - T. McConnell,PHI,1,65.8,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,-200.0
15,I. Smith - N. Noel - N. Stauskas - J. Grant - J. Sampson,PHI,1,65.8,166.7,66.7,133.3,50.0,33.3,33.3,100,0.0,0.0,0.0,33.3,33.3,66.7,33.3,0.0,0.0,0.0,0.0,33.3,0.0,-33.3
16,E. Brand - I. Smith - K. Marshall - N. Stauskas - J. Grant,PHI,1,65.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-200.0
17,I. Smith - H. Thompson - N. Noel - I. Canaan - R. Holmes,PHI,1,65.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,-200.0
18,E. Brand - N. Noel - R. Covington - N. Stauskas - T. McConnell,PHI,1,64.6,125.0,25.0,100.0,25.0,25.0,100.0,25.0,50.0,50.0,100,25.0,75.0,100.0,25.0,0.0,25.0,0.0,0.0,0.0,25.0,125.0
