,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,A. Jamison - P. Gasol - S. Blake - J. Hill - D. Ebanks,LAL,1,67.9,50.0,25.0,125.0,20.0,0.0,25.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,-75.0
2,A. Jamison - J. Meeks - D. Morris - D. Johnson-Odom - R. Sacre,LAL,1,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,K. Bryant - A. Jamison - D. Howard - C. Duhon - E. Clark,LAL,2,66.9,100.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,-50.0
4,A. Jamison - D. Howard - J. Hill - D. Ebanks - D. Morris,LAL,2,66.0,60.0,0.0,80.0,0.0,0.0,0.0,0.0,60.0,80.0,75.0,40.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0,40.0,80.0,-120.0
5,S. Nash - K. Bryant - M. World Peace - E. Clark - D. Morris,LAL,1,65.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,0.0,33.3,0.0,0.0,0.0,66.7,0.0,-166.7
6,S. Nash - K. Bryant - D. Howard - J. Hill - D. Morris,LAL,1,63.7,40.0,20.0,140.0,14.3,0.0,40.0,0.0,0.0,40.0,0.0,40.0,40.0,80.0,20.0,0.0,0.0,20.0,20.0,20.0,40.0,-40.0
7,S. Nash - A. Jamison - M. World Peace - D. Morris - R. Sacre,LAL,1,63.3,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
8,A. Jamison - M. World Peace - P. Gasol - J. Meeks - D. Morris,LAL,2,62.8,193.3,66.7,100.0,66.7,46.7,53.3,87.5,13.3,13.3,100,13.3,53.3,66.7,53.3,6.7,0.0,13.3,0.0,13.3,6.7,100.0
9,K. Bryant - A. Jamison - D. Howard - C. Duhon - D. Morris,LAL,1,62.2,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,33.3,0.0,33.3,0.0,0.0,0.0,-100.0
10,P. Gasol - S. Blake - J. Hill - D. Ebanks - D. Morris,LAL,1,61.7,100.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0
11,K. Bryant - A. Jamison - P. Gasol - J. Hill - D. Morris,LAL,2,61.6,33.3,0.0,66.7,0.0,0.0,66.7,0.0,33.3,66.7,50.0,33.3,66.7,100.0,0.0,33.3,0.0,33.3,0.0,33.3,33.3,-100.0
12,M. World Peace - P. Gasol - J. Hill - D. Ebanks - D. Morris,LAL,1,61.1,66.7,33.3,200.0,16.7,0.0,66.7,0.0,0.0,0.0,0.0,133.3,0.0,133.3,0.0,33.3,0.0,0.0,0.0,66.7,0.0,-66.7
13,K. Bryant - A. Jamison - P. Gasol - D. Howard - C. Duhon,LAL,4,61.0,114.3,35.7,78.6,45.5,7.1,7.1,100,35.7,50.0,71.4,7.1,35.7,42.9,28.6,14.3,0.0,0.0,7.1,35.7,35.7,21.4
14,A. Jamison - S. Blake - D. Howard - J. Hill - D. Ebanks,LAL,1,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,-250.0
15,K. Bryant - A. Jamison - M. World Peace - P. Gasol - D. Howard,LAL,1,60.8,112.5,37.5,75.0,50.0,12.5,37.5,33.3,25.0,25.0,100,0.0,25.0,25.0,37.5,12.5,0.0,12.5,0.0,12.5,12.5,-50.0
16,K. Bryant - D. Howard - J. Meeks - D. Ebanks - D. Morris,LAL,2,60.7,180.0,60.0,60.0,100,20.0,20.0,100,40.0,40.0,100,0.0,60.0,60.0,40.0,20.0,0.0,0.0,0.0,20.0,40.0,80.0
17,M. World Peace - P. Gasol - C. Duhon - E. Clark - J. Meeks,LAL,1,60.0,100.0,42.9,85.7,50.0,14.3,28.6,50.0,0.0,0.0,0.0,14.3,28.6,42.9,28.6,28.6,0.0,0.0,0.0,28.6,0.0,-42.9
18,K. Bryant - A. Jamison - C. Duhon - D. Morris - R. Sacre,LAL,1,59.3,100.0,20.0,60.0,33.3,0.0,20.0,0.0,60.0,80.0,75.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,40.0,20.0
19,K. Bryant - M. World Peace - P. Gasol - S. Blake - E. Clark,LAL,1,59.2,250.0,100.0,100.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
20,A. Jamison - M. World Peace - S. Blake - D. Howard - D. Morris,LAL,3,59.0,133.3,50.0,108.3,46.2,25.0,58.3,42.9,8.3,16.7,50.0,25.0,41.7,66.7,41.7,8.3,8.3,8.3,0.0,16.7,8.3,66.7
21,A. Jamison - P. Gasol - S. Blake - E. Clark - D. Morris,LAL,1,57.8,150.0,50.0,100.0,50.0,16.7,33.3,50.0,33.3,33.3,100,0.0,33.3,33.3,50.0,0.0,0.0,16.7,0.0,16.7,16.7,66.7
22,K. Bryant - A. Jamison - S. Blake - D. Howard - J. Hill,LAL,3,57.8,90.0,30.0,80.0,37.5,0.0,10.0,0.0,30.0,60.0,50.0,30.0,40.0,70.0,10.0,30.0,0.0,0.0,0.0,10.0,60.0,-20.0
23,A. Jamison - S. Blake - E. Clark - J. Meeks - R. Sacre,LAL,2,57.7,87.5,37.5,100.0,37.5,12.5,50.0,25.0,0.0,0.0,0.0,0.0,62.5,62.5,12.5,0.0,0.0,12.5,12.5,12.5,0.0,-25.0
24,K. Bryant - P. Gasol - D. Howard - C. Duhon - J. Meeks,LAL,2,57.7,109.1,36.4,100.0,36.4,27.3,63.6,42.9,9.1,18.2,50.0,27.3,9.1,36.4,36.4,18.2,0.0,0.0,9.1,36.4,36.4,-90.9
25,A. Jamison - M. World Peace - P. Gasol - C. Duhon - J. Meeks,LAL,5,57.2,161.1,55.6,88.9,62.5,25.0,27.8,90.0,25.0,25.0,100,11.1,22.2,33.3,41.7,13.9,5.6,5.6,5.6,33.3,36.1,36.1
26,K. Bryant - P. Gasol - S. Blake - E. Clark - J. Meeks,LAL,3,57.2,138.5,38.5,84.6,45.5,30.8,46.2,66.7,30.8,30.8,100,0.0,38.5,38.5,30.8,7.7,7.7,0.0,7.7,15.4,38.5,76.9
27,A. Jamison - M. World Peace - S. Blake - D. Howard - D. Ebanks,LAL,1,56.7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,150.0,100.0,100.0
28,K. Bryant - A. Jamison - C. Duhon - J. Hill - J. Meeks,LAL,1,56.7,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3,33.3,0.0,-166.7
29,M. World Peace - P. Gasol - D. Howard - J. Meeks - D. Morris,LAL,3,56.7,119.0,42.9,95.2,45.0,14.3,38.1,37.5,19.0,28.6,66.7,9.5,19.0,28.6,23.8,9.5,23.8,14.3,14.3,19.0,19.0,-19.0
30,K. Bryant - A. Jamison - D. Howard - E. Clark - J. Meeks,LAL,2,56.4,105.9,41.2,141.2,29.2,5.9,47.1,12.5,17.6,17.6,100,47.1,35.3,82.4,23.5,5.9,17.6,5.9,5.9,17.6,17.6,23.5
31,K. Bryant - M. World Peace - D. Howard - C. Duhon - J. Hill,LAL,7,55.9,109.2,38.5,86.2,44.6,16.9,32.3,52.4,15.4,24.6,62.5,16.9,21.5,38.5,21.5,20.0,9.2,4.6,7.7,21.5,18.5,-27.7
32,M. World Peace - P. Gasol - S. Blake - J. Hill - D. Ebanks,LAL,1,55.8,0.0,0.0,200.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,150.0,0.0,0.0,0.0,50.0,150.0,50.0,0.0,-150.0
33,A. Jamison - D. Howard - J. Meeks - D. Ebanks - D. Morris,LAL,1,55.6,163.6,54.5,90.9,60.0,27.3,36.4,75.0,27.3,27.3,100,0.0,36.4,36.4,27.3,0.0,18.2,0.0,0.0,0.0,27.3,63.6
34,S. Nash - K. Bryant - P. Gasol - D. Howard - D. Ebanks,LAL,1,55.6,100.0,33.3,33.3,100,0.0,0.0,0.0,33.3,66.7,50.0,0.0,33.3,33.3,33.3,33.3,0.0,0.0,0.0,33.3,33.3,-133.3
35,E. Clark - J. Meeks - D. Ebanks - D. Morris - R. Sacre,LAL,1,55.4,25.0,0.0,75.0,0.0,0.0,0.0,0.0,25.0,50.0,50.0,25.0,50.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,-50.0
36,K. Bryant - D. Howard - J. Hill - J. Meeks - D. Morris,LAL,2,55.2,100.0,42.9,157.1,27.3,14.3,28.6,50.0,0.0,0.0,0.0,71.4,28.6,100.0,14.3,14.3,14.3,0.0,0.0,14.3,14.3,-14.3
