,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,Z. Ilgauskas - A. Parker - A. Varejao - J. Williams - D. Gibson,CLE,1,103.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,A. Parker - D. West - A. Varejao - J. Williams - J. Moon,CLE,1,79.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-300.0
3,Z. Ilgauskas - A. Parker - M. Williams - D. West - D. Jackson,CLE,1,77.6,128.6,57.1,142.9,40.0,14.3,14.3,100,0.0,0.0,0.0,57.1,71.4,128.6,42.9,28.6,0.0,57.1,28.6,14.3,14.3,14.3
4,A. Parker - M. Williams - J. Moon - D. Gibson - D. Jackson,CLE,1,75.0,100.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Z. Ilgauskas - A. Parker - S. Telfair - A. Varejao - J. Moon,CLE,1,73.3,100.0,33.3,100.0,33.3,33.3,33.3,100,0.0,0.0,0.0,0.0,33.3,33.3,33.3,0.0,0.0,66.7,0.0,0.0,0.0,0.0
6,A. Parker - M. Williams - D. West - A. Varejao - J. Williams,CLE,1,70.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-200.0
7,S. Telfair - D. West - J. Moon - L. Powe - J. Hickson,CLE,1,70.0,66.7,33.3,233.3,14.3,0.0,66.7,0.0,0.0,0.0,0.0,133.3,33.3,166.7,0.0,33.3,0.0,0.0,33.3,33.3,0.0,66.7
8,S. O'Neal - L. James - J. Moon - D. Gibson - D. Jackson,CLE,1,66.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
9,S. O'Neal - L. James - J. Moon - D. Gibson - J. Hickson,CLE,1,66.7,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,33.3,0.0,0.0,33.3,0.0,0.0,0.0,66.7
10,S. O'Neal - L. James - J. Williams - D. Gibson - J. Hickson,CLE,2,66.7,128.6,28.6,42.9,66.7,28.6,42.9,66.7,42.9,85.7,50.0,14.3,14.3,28.6,0.0,14.3,0.0,0.0,0.0,42.9,57.1,0.0
11,Z. Ilgauskas - A. Parker - S. Telfair - D. West - J. Hickson,CLE,1,66.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
12,A. Parker - A. Jamison - D. West - A. Varejao - J. Moon,CLE,2,66.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,-250.0
13,D. West - J. Williams - J. Moon - J. Hickson - D. Green,CLE,1,64.2,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-100.0
14,Z. Ilgauskas - D. West - J. Williams - D. Gibson - J. Hickson,CLE,1,64.2,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0
15,D. West - A. Varejao - J. Williams - J. Moon - D. Green,CLE,1,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,200.0,0.0,-100.0
16,S. O'Neal - L. James - D. West - J. Williams - D. Gibson,CLE,2,63.3,100.0,50.0,100.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,75.0,100.0,50.0,25.0,0.0,0.0,0.0,25.0,0.0,75.0
17,Z. Ilgauskas - A. Parker - A. Jamison - D. West - J. Williams,CLE,1,63.3,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,-150.0
18,Z. Ilgauskas - A. Parker - M. Williams - D. West - A. Varejao,CLE,1,63.3,133.3,66.7,166.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,66.7,0.0,0.0,0.0,0.0,33.3,33.3,0.0,-66.7
19,A. Parker - J. Williams - J. Moon - D. Gibson - J. Hickson,CLE,2,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0
20,L. James - M. Williams - A. Varejao - D. Gibson - J. Hickson,CLE,2,62.7,112.5,37.5,62.5,60.0,12.5,37.5,33.3,25.0,25.0,100,0.0,50.0,50.0,25.0,12.5,0.0,0.0,0.0,37.5,25.0,-25.0
21,M. Williams - D. West - A. Varejao - J. Moon - J. Hickson,CLE,4,62.6,158.8,58.8,88.2,66.7,17.6,17.6,100,23.5,35.3,66.7,5.9,41.2,47.1,35.3,11.8,11.8,5.9,0.0,23.5,23.5,52.9
22,Z. Ilgauskas - A. Parker - L. James - D. West - J. Moon,CLE,1,62.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
23,Z. Ilgauskas - A. Parker - D. Gibson - D. Jackson - D. Green,CLE,1,62.2,133.3,33.3,83.3,40.0,16.7,50.0,33.3,50.0,66.7,75.0,33.3,16.7,50.0,33.3,0.0,0.0,0.0,16.7,33.3,33.3,-83.3
24,A. Jamison - L. James - A. Varejao - J. Williams - J. Moon,CLE,1,61.9,125.0,62.5,100.0,62.5,0.0,0.0,0.0,0.0,12.5,0.0,12.5,25.0,37.5,62.5,12.5,12.5,25.0,0.0,25.0,25.0,12.5
25,A. Parker - L. James - D. West - A. Varejao - L. Powe,CLE,2,61.9,150.0,37.5,100.0,37.5,0.0,12.5,0.0,75.0,75.0,100,25.0,62.5,87.5,25.0,0.0,0.0,0.0,0.0,25.0,50.0,87.5
26,L. James - M. Williams - D. West - J. Williams - J. Hickson,CLE,1,61.7,300.0,100.0,100.0,100,0.0,0.0,0.0,100.0,100.0,100,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
27,Z. Ilgauskas - A. Jamison - D. West - J. Williams - L. Powe,CLE,1,61.7,80.0,20.0,80.0,25.0,20.0,20.0,100,20.0,40.0,50.0,20.0,20.0,40.0,20.0,20.0,0.0,0.0,0.0,20.0,40.0,-100.0
28,Z. Ilgauskas - L. James - M. Williams - A. Varejao - J. Williams,CLE,1,61.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-200.0
29,Z. Ilgauskas - A. Parker - M. Williams - D. West - J. Hickson,CLE,2,61.3,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,-300.0
30,M. Williams - A. Varejao - J. Moon - D. Gibson - L. Powe,CLE,1,60.8,75.0,25.0,75.0,33.3,0.0,25.0,0.0,25.0,50.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,25.0,-150.0
31,S. O'Neal - A. Parker - A. Varejao - J. Moon - D. Green,CLE,1,60.5,157.1,71.4,128.6,55.6,14.3,42.9,33.3,0.0,14.3,0.0,28.6,28.6,57.1,14.3,0.0,0.0,0.0,0.0,14.3,28.6,28.6
32,A. Varejao - J. Williams - J. Moon - L. Powe - D. Green,CLE,1,60.0,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
33,D. West - J. Williams - J. Moon - D. Gibson - D. Jackson,CLE,1,60.0,66.7,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0
34,S. O'Neal - A. Jamison - D. West - J. Williams - D. Gibson,CLE,1,60.0,166.7,66.7,133.3,50.0,11.1,22.2,50.0,22.2,33.3,66.7,44.4,22.2,66.7,22.2,11.1,11.1,0.0,22.2,33.3,22.2,33.3
35,L. James - D. West - A. Varejao - J. Williams - L. Powe,CLE,4,59.8,105.9,29.4,82.4,35.7,5.9,29.4,20.0,41.2,52.9,77.8,11.8,47.1,58.8,11.8,5.9,0.0,0.0,5.9,29.4,29.4,-11.8
36,Z. Ilgauskas - D. West - A. Varejao - J. Moon - D. Green,CLE,1,59.8,137.5,50.0,75.0,66.7,12.5,12.5,100,25.0,25.0,100,12.5,37.5,50.0,37.5,12.5,12.5,0.0,12.5,0.0,25.0,37.5
37,Z. Ilgauskas - L. James - J. Moon - D. Gibson - D. Jackson,CLE,2,59.3,187.5,75.0,87.5,85.7,12.5,12.5,100,25.0,37.5,66.7,0.0,12.5,12.5,37.5,0.0,12.5,0.0,0.0,50.0,50.0,37.5
38,S. O'Neal - Z. Ilgauskas - L. James - D. West - J. Moon,CLE,1,59.2,200.0,100.0,150.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0
