,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,D. Favors - J. Crowder - J. Ingles - G. Niang - D. Mitchell,UTA,1,85.0,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2,E. Udoh - R. Neto - G. Niang - T. Cavanaugh - G. Allen,UTA,1,78.3,0.0,0.0,150.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,K. Korver - D. Favors - R. Neto - R. O'Neale - D. Mitchell,UTA,1,78.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-100.0
4,T. Sefolosha - R. Rubio - D. Favors - D. Exum - D. Mitchell,UTA,1,78.3,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-300.0
5,D. Favors - J. Crowder - J. Ingles - D. Mitchell - G. Allen,UTA,1,77.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
6,R. Rubio - R. Gobert - R. O'Neale - G. Niang - G. Allen,UTA,1,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-600.0
7,A. Burks - J. Crowder - R. Gobert - R. Neto - J. Ingles,UTA,1,75.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,E. Udoh - D. Exum - R. O'Neale - G. Niang - D. Mitchell,UTA,1,75.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-300.0
9,J. Crowder - R. Gobert - D. Exum - J. Ingles - G. Allen,UTA,1,75.0,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0
10,K. Korver - R. Rubio - J. Crowder - R. Gobert - G. Allen,UTA,1,75.0,300.0,100.0,200.0,50.0,100.0,200.0,50.0,0.0,0.0,0.0,100.0,100.0,200.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
11,T. Sefolosha - R. Rubio - D. Favors - A. Burks - R. O'Neale,UTA,1,73.3,0.0,0.0,150.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-400.0
12,R. Gobert - R. O'Neale - G. Niang - T. Cavanaugh - N. Mitrou-Long,UTA,1,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,T. Sefolosha - R. Gobert - J. Ingles - R. O'Neale - G. Allen,UTA,1,70.8,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,200.0
14,J. Crowder - R. Gobert - J. Ingles - R. O'Neale - G. Niang,UTA,1,70.5,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-400.0
