,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,M. Dunleavy - D. Gooden - S. Livingston - B. Jennings - L. Sanders,MIL,1,103.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-500.0
2,C. Delfino - M. Ellis - L. Mbah a Moute - B. Jennings - L. Sanders,MIL,1,91.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
3,S. Jackson - C. Delfino - S. Livingston - A. Bogut - J. Leuer,MIL,1,90.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
4,S. Jackson - D. Gooden - C. Delfino - S. Livingston - J. Leuer,MIL,1,85.0,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
5,M. Dunleavy - D. Gooden - S. Livingston - B. Udrih - T. Harris,MIL,1,80.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
6,M. Dunleavy - B. Udrih - E. Ilyasova - L. Mbah a Moute - L. Sanders,MIL,4,77.3,100.0,41.7,100.0,41.7,0.0,8.3,0.0,16.7,33.3,50.0,16.7,58.3,75.0,25.0,0.0,16.7,16.7,0.0,41.7,33.3,8.3
7,B. Udrih - J. Brockman - D. Hobson - T. Harris - J. Leuer,MIL,1,77.2,200.0,100.0,166.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,33.3,100.0,33.3,0.0,0.0,33.3,33.3,33.3,0.0,33.3
8,M. Dunleavy - S. Livingston - J. Brockman - E. Udoh - T. Harris,MIL,1,75.8,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0
9,S. Jackson - S. Livingston - A. Bogut - T. Harris - J. Leuer,MIL,1,75.0,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,300.0
10,D. Gooden - B. Udrih - L. Mbah a Moute - B. Jennings - T. Harris,MIL,1,74.2,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11,S. Livingston - B. Udrih - B. Jennings - E. Udoh - L. Sanders,MIL,1,73.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
12,B. Udrih - E. Ilyasova - M. Ellis - L. Mbah a Moute - E. Udoh,MIL,2,73.3,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,100.0,0.0,0.0
13,M. Dunleavy - C. Delfino - L. Mbah a Moute - B. Jennings - L. Sanders,MIL,1,71.7,120.0,60.0,80.0,75.0,0.0,20.0,0.0,0.0,40.0,0.0,0.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,-80.0
14,M. Dunleavy - S. Livingston - B. Udrih - A. Bogut - E. Ilyasova,MIL,2,71.7,100.0,50.0,125.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,100.0,50.0,0.0,0.0,0.0,25.0,25.0,0.0,50.0
15,S. Livingston - A. Bogut - E. Ilyasova - B. Jennings - T. Harris,MIL,1,71.7,250.0,100.0,200.0,50.0,0.0,0.0,0.0,50.0,50.0,100,100.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,100.0
16,M. Dunleavy - C. Delfino - S. Livingston - E. Ilyasova - L. Sanders,MIL,1,71.1,133.3,66.7,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,66.7
17,M. Dunleavy - S. Livingston - B. Udrih - L. Mbah a Moute - J. Brockman,MIL,1,70.8,200.0,50.0,150.0,33.3,0.0,50.0,0.0,100.0,100.0,100,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,100.0
18,S. Jackson - C. Delfino - S. Livingston - B. Jennings - J. Leuer,MIL,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,-200.0
19,M. Dunleavy - B. Udrih - E. Ilyasova - L. Mbah a Moute - J. Brockman,MIL,1,66.7,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,-150.0
20,S. Jackson - D. Gooden - S. Livingston - T. Harris - J. Leuer,MIL,2,66.7,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,33.3,0.0,0.0,33.3,0.0,66.7,0.0,-66.7
