,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,N. Powell - O. Anunoby - C. Boucher - T. Davis - M. Thomas,TOR,1,86.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-400.0
2,S. Ibaka - R. Hollis-Jefferson - O. Anunoby - C. Boucher - T. Davis,TOR,1,79.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0
3,M. Gasol - R. Hollis-Jefferson - P. Siakam - C. Boucher - T. Davis,TOR,1,72.5,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,150.0,100.0,0.0
4,K. Lowry - R. Hollis-Jefferson - C. Boucher - O. Brissett - M. Thomas,TOR,1,70.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,150.0,0.0,-100.0
5,M. Gasol - R. Hollis-Jefferson - F. VanVleet - O. Anunoby - M. Thomas,TOR,1,69.3,66.7,33.3,66.7,50.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,66.7,66.7,33.3,33.3,0.0,0.0,0.0,66.7,0.0,-66.7
6,P. McCaw - P. Siakam - F. VanVleet - O. Anunoby - C. Boucher,TOR,1,68.2,125.0,25.0,100.0,25.0,25.0,75.0,33.3,50.0,50.0,100,25.0,50.0,75.0,25.0,25.0,0.0,0.0,0.0,25.0,50.0,50.0
7,M. Gasol - F. VanVleet - O. Anunoby - C. Boucher - M. Thomas,TOR,1,64.4,66.7,33.3,100.0,33.3,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,-266.7
8,S. Ibaka - R. Hollis-Jefferson - F. VanVleet - O. Brissett - M. Thomas,TOR,1,63.3,100.0,50.0,150.0,33.3,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
9,S. Ibaka - R. Hollis-Jefferson - N. Powell - P. Siakam - O. Anunoby,TOR,1,63.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-500.0
10,K. Lowry - R. Hollis-Jefferson - N. Powell - P. McCaw - O. Anunoby,TOR,1,62.2,66.7,0.0,66.7,0.0,0.0,33.3,0.0,66.7,66.7,100,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,66.7,-66.7
11,M. Gasol - R. Hollis-Jefferson - F. VanVleet - C. Boucher - T. Davis,TOR,1,62.0,90.9,36.4,109.1,33.3,0.0,36.4,0.0,18.2,36.4,50.0,36.4,36.4,72.7,18.2,9.1,0.0,9.1,0.0,36.4,27.3,0.0
12,S. Johnson - R. Hollis-Jefferson - P. McCaw - C. Boucher - M. Thomas,TOR,1,60.9,177.8,66.7,100.0,66.7,44.4,66.7,66.7,0.0,0.0,0.0,0.0,22.2,22.2,66.7,11.1,11.1,0.0,11.1,11.1,11.1,22.2
13,K. Lowry - S. Ibaka - F. VanVleet - O. Anunoby - O. Brissett,TOR,1,60.8,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
14,K. Lowry - M. Gasol - N. Powell - P. Siakam - C. Boucher,TOR,1,60.0,150.0,50.0,150.0,33.3,50.0,100.0,50.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
15,S. Ibaka - R. Hollis-Jefferson - N. Powell - O. Anunoby - T. Davis,TOR,1,58.9,33.3,16.7,116.7,14.3,0.0,50.0,0.0,0.0,0.0,0.0,16.7,16.7,33.3,16.7,16.7,0.0,0.0,16.7,50.0,0.0,-100.0
