,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,W. Chandler - P. Beverley - I. Zubac - S. Gilgeous-Alexander - L. Shamet,LAC,1,98.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
2,D. Gallinari - P. Beverley - A. Bradley - M. Harrell - M. Teodosic,LAC,2,88.3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-300.0
3,P. Beverley - T. Harris - M. Harrell - B. Marjanovic - S. Gilgeous-Alexander,LAC,1,86.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0
4,P. Beverley - M. Scott - M. Harrell - T. Wallace - S. Thornwell,LAC,2,82.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
5,M. Scott - M. Harrell - T. Wallace - S. Thornwell - S. Gilgeous-Alexander,LAC,1,75.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
6,W. Chandler - P. Beverley - J. Green - I. Zubac - S. Gilgeous-Alexander,LAC,1,73.3,200.0,100.0,200.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
7,A. Bradley - T. Harris - J. Motley - S. Gilgeous-Alexander - J. Robinson,LAC,2,73.2,100.0,50.0,150.0,33.3,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,-400.0
8,L. Williams - W. Chandler - D. Gallinari - M. Harrell - T. Wallace,LAC,1,71.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
9,D. Gallinari - A. Bradley - T. Harris - M. Harrell - M. Teodosic,LAC,1,70.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10,L. Williams - D. Gallinari - L. Mbah a Moute - P. Beverley - M. Scott,LAC,1,70.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
