,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,V. Carter - D. Nowitzki - S. Dalembert - W. Ellington - G. Mekel,DAL,1,90.7,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,200.0,50.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
2,V. Carter - W. Ellington - B. James - J. Crowder - S. Larkin,DAL,1,87.2,33.3,0.0,100.0,0.0,0.0,33.3,0.0,33.3,66.7,50.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,66.7,-100.0
3,D. Nowitzki - D. Blair - J. Crowder - R. Ledo - S. Larkin,DAL,1,85.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
4,S. Marion - M. Ellis - J. Calderon - W. Ellington - D. Blair,DAL,1,84.2,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,150.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,-50.0
5,S. Marion - M. Ellis - J. Calderon - B. Wright - S. Larkin,DAL,1,83.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
6,D. Nowitzki - S. Marion - S. Dalembert - J. Crowder - G. Mekel,DAL,1,76.7,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0
7,D. Nowitzki - D. Harris - W. Ellington - D. Blair - S. Larkin,DAL,1,72.0,200.0,60.0,80.0,75.0,40.0,40.0,100,40.0,40.0,100,0.0,40.0,40.0,40.0,20.0,0.0,0.0,0.0,40.0,40.0,100.0
8,D. Nowitzki - D. Harris - M. Ellis - B. James - J. Crowder,DAL,1,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-400.0
9,D. Nowitzki - M. Ellis - B. James - J. Crowder - G. Mekel,DAL,2,69.4,133.3,66.7,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,33.3,0.0,66.7,0.0,-100.0
10,M. Ellis - J. Calderon - D. Blair - B. James - J. Crowder,DAL,1,68.9,166.7,66.7,133.3,50.0,33.3,33.3,100,0.0,0.0,0.0,33.3,0.0,33.3,33.3,0.0,0.0,0.0,33.3,33.3,0.0,33.3
11,S. Dalembert - D. Harris - B. Wright - W. Ellington - J. Crowder,DAL,1,68.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
12,D. Nowitzki - D. Harris - B. Wright - W. Ellington - S. Larkin,DAL,1,66.7,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,-300.0
13,D. Nowitzki - S. Marion - M. Ellis - B. Wright - S. Larkin,DAL,3,63.6,128.6,42.9,85.7,50.0,14.3,28.6,50.0,28.6,28.6,100,14.3,28.6,42.9,28.6,14.3,0.0,0.0,0.0,14.3,14.3,0.0
14,V. Carter - J. Calderon - D. Blair - J. Crowder - R. Ledo,DAL,1,62.5,150.0,50.0,150.0,33.3,50.0,100.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
15,V. Carter - B. James - J. Crowder - S. Larkin - G. Mekel,DAL,1,61.7,100.0,33.3,33.3,100,0.0,0.0,0.0,33.3,66.7,50.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,66.7,33.3,-33.3
16,V. Carter - S. Marion - M. Ellis - W. Ellington - B. James,DAL,2,61.4,57.1,14.3,85.7,16.7,0.0,14.3,0.0,28.6,28.6,100,14.3,28.6,42.9,0.0,14.3,0.0,14.3,0.0,42.9,42.9,-85.7
17,D. Nowitzki - S. Dalembert - J. Crowder - R. Ledo - S. Larkin,DAL,1,60.3,116.7,50.0,100.0,50.0,16.7,16.7,100,0.0,0.0,0.0,33.3,33.3,66.7,50.0,33.3,16.7,0.0,0.0,50.0,0.0,33.3
18,V. Carter - W. Ellington - D. Blair - J. Crowder - G. Mekel,DAL,1,59.2,150.0,50.0,200.0,25.0,50.0,150.0,33.3,0.0,0.0,0.0,100.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
19,V. Carter - M. Ellis - B. Wright - D. Blair - S. Larkin,DAL,2,58.8,100.0,12.5,50.0,25.0,0.0,12.5,0.0,75.0,75.0,100,0.0,25.0,25.0,12.5,12.5,0.0,0.0,0.0,50.0,37.5,-50.0
20,V. Carter - D. Nowitzki - D. Harris - M. Ellis - D. Blair,DAL,5,57.2,100.0,40.0,90.0,44.4,0.0,0.0,0.0,20.0,30.0,66.7,20.0,40.0,60.0,30.0,20.0,20.0,0.0,20.0,40.0,40.0,0.0
21,D. Nowitzki - D. Harris - M. Ellis - W. Ellington - D. Blair,DAL,3,56.7,83.3,33.3,50.0,66.7,0.0,0.0,0.0,16.7,33.3,50.0,0.0,16.7,16.7,16.7,16.7,0.0,0.0,0.0,33.3,50.0,-83.3
22,V. Carter - S. Marion - M. Ellis - B. Wright - S. Larkin,DAL,3,56.3,90.0,40.0,70.0,57.1,0.0,10.0,0.0,10.0,30.0,33.3,10.0,20.0,30.0,20.0,30.0,10.0,0.0,0.0,20.0,30.0,10.0
23,D. Blair - B. James - R. Ledo - S. Larkin - G. Mekel,DAL,1,56.1,66.7,33.3,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,33.3,0.0,33.3,0.0,0.0,0.0,0.0,66.7
24,W. Ellington - B. James - R. Ledo - S. Larkin - G. Mekel,DAL,1,56.1,33.3,0.0,66.7,0.0,0.0,0.0,0.0,33.3,66.7,50.0,0.0,66.7,66.7,0.0,0.0,0.0,0.0,0.0,33.3,33.3,-33.3
25,M. Ellis - J. Calderon - B. Wright - D. Blair - J. Crowder,DAL,2,56.0,108.3,50.0,83.3,60.0,0.0,16.7,0.0,8.3,16.7,50.0,8.3,16.7,25.0,25.0,8.3,16.7,0.0,0.0,25.0,8.3,-58.3
26,V. Carter - D. Harris - M. Ellis - B. Wright - D. Blair,DAL,5,55.5,130.0,60.0,100.0,60.0,0.0,10.0,0.0,10.0,30.0,33.3,10.0,10.0,20.0,30.0,0.0,10.0,0.0,0.0,10.0,40.0,20.0
27,D. Nowitzki - S. Dalembert - M. Ellis - J. Crowder - S. Larkin,DAL,7,55.3,82.4,29.4,64.7,45.5,5.9,17.6,33.3,17.6,17.6,100,0.0,11.8,11.8,11.8,23.5,11.8,5.9,5.9,41.2,29.4,-52.9
28,V. Carter - D. Harris - M. Ellis - D. Blair - J. Crowder,DAL,1,55.0,133.3,50.0,66.7,75.0,0.0,0.0,0.0,33.3,33.3,100,0.0,33.3,33.3,16.7,0.0,16.7,0.0,0.0,0.0,33.3,16.7
29,V. Carter - D. Nowitzki - J. Calderon - B. Wright - J. Crowder,DAL,6,55.0,115.8,47.4,73.7,64.3,10.5,15.8,66.7,10.5,15.8,66.7,0.0,42.1,42.1,31.6,15.8,10.5,0.0,0.0,31.6,36.8,36.8
30,D. Harris - B. Wright - W. Ellington - D. Blair - S. Larkin,DAL,1,54.7,100.0,40.0,100.0,40.0,20.0,40.0,50.0,0.0,0.0,0.0,20.0,20.0,40.0,40.0,20.0,20.0,0.0,0.0,20.0,40.0,20.0
31,V. Carter - D. Nowitzki - D. Harris - B. Wright - S. Larkin,DAL,6,54.7,108.8,38.2,88.2,43.3,11.8,20.6,57.1,20.6,23.5,87.5,11.8,29.4,41.2,29.4,5.9,8.8,0.0,5.9,23.5,35.3,29.4
32,M. Ellis - J. Calderon - B. Wright - W. Ellington - D. Blair,DAL,1,54.6,150.0,75.0,75.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0
33,V. Carter - D. Nowitzki - S. Marion - M. Ellis - D. Blair,DAL,2,54.5,83.3,25.0,75.0,33.3,0.0,8.3,0.0,33.3,33.3,100,16.7,33.3,50.0,16.7,25.0,8.3,0.0,0.0,33.3,33.3,-16.7
34,D. Nowitzki - S. Dalembert - D. Harris - M. Ellis - W. Ellington,DAL,2,54.4,66.7,33.3,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,33.3,33.3,0.0,0.0,0.0,33.3,33.3,66.7
35,D. Harris - B. Wright - W. Ellington - J. Crowder - S. Larkin,DAL,1,54.2,175.0,75.0,100.0,75.0,25.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,175.0
36,M. Ellis - J. Calderon - W. Ellington - D. Blair - J. Crowder,DAL,2,54.0,40.0,0.0,80.0,0.0,0.0,60.0,0.0,40.0,40.0,100,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-160.0
37,V. Carter - S. Marion - D. Harris - D. Blair - J. Crowder,DAL,4,54.0,83.3,33.3,100.0,33.3,5.6,33.3,16.7,11.1,16.7,66.7,22.2,22.2,44.4,16.7,16.7,5.6,0.0,0.0,11.1,16.7,-50.0
38,V. Carter - S. Marion - M. Ellis - J. Calderon - B. James,DAL,5,53.7,66.7,33.3,83.3,40.0,0.0,16.7,0.0,0.0,0.0,0.0,8.3,20.8,29.2,4.2,20.8,0.0,0.0,8.3,58.3,16.7,-41.7
39,D. Harris - W. Ellington - B. James - J. Crowder - S. Larkin,DAL,3,53.6,92.3,30.8,76.9,40.0,30.8,38.5,80.0,0.0,0.0,0.0,0.0,38.5,38.5,23.1,0.0,0.0,0.0,0.0,15.4,0.0,0.0
40,D. Nowitzki - S. Marion - S. Dalembert - J. Calderon - J. Crowder,DAL,4,53.5,87.5,37.5,75.0,50.0,12.5,12.5,100,0.0,0.0,0.0,12.5,25.0,37.5,12.5,25.0,12.5,0.0,0.0,25.0,25.0,-12.5
41,D. Harris - B. Wright - W. Ellington - D. Blair - J. Crowder,DAL,1,53.3,160.0,60.0,100.0,60.0,20.0,20.0,100,20.0,20.0,100,20.0,40.0,60.0,20.0,20.0,0.0,20.0,0.0,0.0,20.0,80.0
42,D. Nowitzki - M. Ellis - J. Calderon - D. Blair - J. Crowder,DAL,12,53.3,112.5,46.9,90.6,51.7,6.3,18.8,33.3,12.5,18.8,66.7,9.4,31.3,40.6,28.1,6.3,12.5,3.1,3.1,21.9,15.6,40.6
43,S. Marion - D. Harris - M. Ellis - J. Calderon - B. Wright,DAL,1,53.3,100.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
44,V. Carter - S. Marion - M. Ellis - W. Ellington - D. Blair,DAL,1,53.3,166.7,66.7,66.7,100,0.0,0.0,0.0,33.3,66.7,50.0,0.0,66.7,66.7,33.3,0.0,33.3,0.0,0.0,0.0,33.3,166.7
45,D. Nowitzki - S. Dalembert - M. Ellis - J. Calderon - W. Ellington,DAL,2,53.1,122.2,55.6,100.0,55.6,11.1,11.1,100,0.0,0.0,0.0,11.1,33.3,44.4,22.2,11.1,0.0,11.1,11.1,11.1,22.2,-11.1
46,S. Dalembert - M. Ellis - J. Calderon - W. Ellington - J. Crowder,DAL,2,53.0,150.0,37.5,75.0,50.0,25.0,50.0,50.0,50.0,62.5,80.0,12.5,12.5,25.0,25.0,12.5,0.0,0.0,0.0,12.5,37.5,25.0
47,V. Carter - S. Marion - S. Dalembert - J. Crowder - G. Mekel,DAL,2,52.9,166.7,66.7,100.0,66.7,0.0,33.3,0.0,33.3,33.3,100,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,66.7,33.3,-33.3
48,V. Carter - S. Marion - J. Calderon - B. Wright - J. Crowder,DAL,4,52.7,107.1,35.7,50.0,71.4,7.1,14.3,50.0,28.6,28.6,100,0.0,42.9,42.9,21.4,21.4,14.3,21.4,0.0,21.4,21.4,21.4
49,D. Blair - B. James - J. Crowder - S. Larkin - G. Mekel,DAL,1,52.5,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
50,D. Nowitzki - S. Marion - D. Harris - M. Ellis - B. Wright,DAL,8,52.5,111.3,47.2,92.5,51.0,3.8,22.6,16.7,13.2,17.0,77.8,17.0,32.1,49.1,22.6,17.0,13.2,5.7,0.0,20.8,17.0,15.1
51,V. Carter - D. Nowitzki - B. Wright - R. Ledo - S. Larkin,DAL,1,52.5,125.0,25.0,50.0,50.0,0.0,25.0,0.0,75.0,100.0,75.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
52,D. Nowitzki - J. Calderon - D. Blair - J. Crowder - G. Mekel,DAL,1,52.2,66.7,0.0,33.3,0.0,0.0,0.0,0.0,66.7,66.7,100,0.0,33.3,33.3,0.0,33.3,33.3,0.0,0.0,0.0,33.3,-66.7
53,S. Marion - S. Dalembert - D. Harris - M. Ellis - J. Calderon,DAL,1,52.0,160.0,40.0,40.0,100,0.0,0.0,0.0,80.0,80.0,100,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,60.0,60.0
54,D. Nowitzki - S. Marion - D. Harris - J. Calderon - B. Wright,DAL,3,51.9,100.0,30.8,100.0,30.8,7.7,38.5,20.0,30.8,46.2,66.7,23.1,15.4,38.5,23.1,0.0,0.0,7.7,15.4,0.0,23.1,-23.1
55,D. Nowitzki - J. Calderon - B. Wright - J. Crowder - S. Larkin,DAL,2,51.7,142.9,28.6,85.7,33.3,28.6,57.1,50.0,57.1,57.1,100,14.3,14.3,28.6,28.6,14.3,28.6,0.0,14.3,0.0,57.1,42.9
56,J. Calderon - B. Wright - W. Ellington - J. Crowder - S. Larkin,DAL,1,51.7,100.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,-50.0
57,V. Carter - S. Marion - S. Dalembert - W. Ellington - S. Larkin,DAL,1,51.7,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,V. Carter - D. Nowitzki - W. Ellington - D. Blair - G. Mekel,DAL,2,51.6,123.5,41.2,88.2,46.7,5.9,23.5,25.0,35.3,47.1,75.0,17.6,23.5,41.2,23.5,5.9,5.9,0.0,5.9,23.5,23.5,-41.2
59,V. Carter - D. Nowitzki - S. Dalembert - S. Larkin - G. Mekel,DAL,1,51.4,100.0,33.3,66.7,50.0,0.0,16.7,0.0,33.3,66.7,50.0,0.0,16.7,16.7,33.3,0.0,33.3,0.0,0.0,16.7,33.3,33.3
60,V. Carter - M. Ellis - B. Wright - W. Ellington - D. Blair,DAL,1,51.4,157.1,57.1,71.4,80.0,42.9,42.9,100,0.0,0.0,0.0,0.0,42.9,42.9,14.3,28.6,0.0,14.3,0.0,0.0,0.0,85.7
61,D. Nowitzki - S. Marion - D. Harris - J. Calderon - D. Blair,DAL,2,51.2,150.0,60.0,110.0,54.5,10.0,10.0,100,20.0,20.0,100,30.0,50.0,80.0,20.0,10.0,0.0,0.0,0.0,20.0,20.0,70.0
62,D. Nowitzki - S. Marion - M. Ellis - J. Calderon - B. Wright,DAL,22,51.2,107.9,35.8,85.4,41.9,10.6,23.8,44.4,25.8,30.5,84.8,13.2,30.5,43.7,19.2,8.6,7.3,4.6,2.6,21.9,21.9,-7.9
63,V. Carter - S. Marion - J. Calderon - W. Ellington - D. Blair,DAL,2,51.2,75.0,25.0,50.0,50.0,25.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,50.0,0.0,-25.0
64,S. Dalembert - B. Wright - W. Ellington - J. Crowder - S. Larkin,DAL,1,51.1,66.7,33.3,100.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0
65,V. Carter - D. Nowitzki - S. Dalembert - J. Calderon - J. Crowder,DAL,1,51.1,66.7,33.3,133.3,25.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7
66,V. Carter - D. Nowitzki - D. Harris - D. Blair - J. Crowder,DAL,15,51.0,111.6,37.7,82.6,45.6,8.7,29.0,30.0,27.5,36.2,76.0,11.6,26.1,37.7,23.2,7.2,8.7,0.0,2.9,18.8,31.9,17.4
67,D. Nowitzki - S. Dalembert - M. Ellis - J. Calderon - J. Crowder,DAL,11,50.9,107.6,40.5,82.4,49.1,9.2,22.9,40.0,17.6,21.4,82.1,5.3,32.8,38.2,28.2,11.5,6.1,5.3,5.3,18.3,16.8,3.1
68,D. Nowitzki - S. Marion - S. Dalembert - M. Ellis - S. Larkin,DAL,4,50.9,100.0,44.8,89.7,50.0,3.4,17.2,20.0,6.9,13.8,50.0,3.4,27.6,31.0,27.6,6.9,6.9,3.4,6.9,20.7,24.1,-20.7
69,D. Nowitzki - M. Ellis - J. Calderon - B. Wright - J. Crowder,DAL,10,50.8,96.3,33.3,75.9,43.9,9.3,29.6,31.3,20.4,22.2,91.7,9.3,33.3,42.6,22.2,14.8,13.0,1.9,0.0,13.0,16.7,20.4
70,V. Carter - J. Calderon - B. Wright - D. Blair - J. Crowder,DAL,3,50.6,125.0,50.0,91.7,54.5,8.3,33.3,25.0,16.7,16.7,100,16.7,25.0,41.7,33.3,8.3,8.3,16.7,0.0,25.0,33.3,8.3
71,V. Carter - D. Nowitzki - D. Blair - J. Crowder - S. Larkin,DAL,17,50.5,88.2,35.4,89.0,39.8,7.9,24.4,32.3,9.4,11.8,80.0,12.6,32.3,44.9,18.9,15.7,11.8,3.9,6.3,20.5,17.3,-6.3
72,D. Nowitzki - S. Marion - S. Dalembert - M. Ellis - J. Calderon,DAL,69,50.3,107.3,41.8,86.1,48.6,9.2,21.8,42.3,14.4,17.0,84.6,10.5,31.1,41.6,25.8,15.9,8.5,4.6,3.0,17.1,16.7,-0.2
73,D. Nowitzki - W. Ellington - B. James - J. Crowder - G. Mekel,DAL,2,50.3,133.3,50.0,75.0,66.7,8.3,16.7,50.0,25.0,33.3,75.0,0.0,41.7,41.7,16.7,16.7,0.0,0.0,0.0,33.3,41.7,41.7
74,V. Carter - D. Nowitzki - D. Harris - B. Wright - J. Crowder,DAL,24,50.3,106.9,41.0,84.8,48.4,11.1,27.2,40.7,13.8,18.9,73.2,11.5,32.7,44.2,23.5,11.1,8.3,6.5,3.2,17.5,28.1,24.9
