,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,J. Crawford - J. Jeffries - N. Robinson - R. Morris - W. Chandler,NYK,1,98.3,300.0,100.0,200.0,50.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
2,M. Rose - J. Crawford - Q. Richardson - R. Balkman - M. Collins,NYK,1,93.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
3,Q. Richardson - J. Jeffries - N. Robinson - R. Morris - W. Chandler,NYK,1,93.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0
4,S. Marbury - Q. Richardson - E. Curry - Z. Randolph - F. Jones,NYK,1,91.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
5,S. Marbury - M. Rose - J. Jeffries - F. Jones - N. Robinson,NYK,1,90.6,133.3,33.3,100.0,33.3,33.3,33.3,100,33.3,33.3,100,33.3,100.0,133.3,33.3,33.3,0.0,0.0,33.3,100.0,33.3,0.0
6,Z. Randolph - F. Jones - D. Lee - R. Balkman - M. Collins,NYK,2,85.0,0.0,0.0,150.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-250.0
7,Q. Richardson - E. Curry - N. Robinson - D. Lee - R. Balkman,NYK,1,84.2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,-150.0
8,Q. Richardson - Z. Randolph - J. Jeffries - F. Jones - N. Robinson,NYK,1,80.0,150.0,50.0,150.0,33.3,0.0,50.0,0.0,50.0,50.0,100,50.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,100.0,50.0,50.0
9,S. Marbury - E. Curry - D. Lee - R. Balkman - M. Collins,NYK,1,79.2,100.0,50.0,200.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0
10,M. Rose - J. Crawford - J. Jeffries - N. Robinson - M. Collins,NYK,1,78.3,100.0,50.0,150.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-100.0
11,J. Jeffries - F. Jones - N. Robinson - D. Lee - W. Chandler,NYK,1,75.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0
12,Q. Richardson - J. Jeffries - F. Jones - D. Lee - W. Chandler,NYK,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
13,S. Marbury - J. Crawford - D. Lee - R. Balkman - M. Collins,NYK,1,72.7,80.0,40.0,120.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,80.0,0.0,20.0,0.0,0.0,0.0,40.0,20.0,-80.0
14,S. Marbury - Q. Richardson - E. Curry - F. Jones - D. Lee,NYK,1,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0
15,Z. Randolph - J. Jeffries - N. Robinson - M. Collins - W. Chandler,NYK,1,71.7,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
