,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,E. Gordon - A. Ajinca - Q. Pondexter - J. Withey - N. Wolters,NOP,1,96.7,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-200.0
2,E. Gordon - A. Ajinca - T. Douglas - L. Babbitt - Q. Pondexter,NOP,1,81.3,200.0,75.0,100.0,75.0,50.0,75.0,66.7,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,50.0,0.0,75.0
3,O. Asik - D. Cunningham - L. Babbitt - Q. Pondexter - N. Cole,NOP,2,80.0,100.0,25.0,150.0,16.7,0.0,25.0,0.0,50.0,50.0,100,50.0,50.0,100.0,25.0,0.0,0.0,0.0,25.0,50.0,25.0,50.0
4,E. Gordon - A. Ajinca - O. Asik - L. Babbitt - J. Fredette,NOP,1,75.8,200.0,100.0,250.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0,50.0,0.0,0.0,0.0,100.0,50.0,0.0,50.0
5,O. Asik - T. Evans - T. Douglas - Q. Pondexter - J. Withey,NOP,2,75.8,150.0,50.0,200.0,25.0,50.0,50.0,100,0.0,0.0,0.0,100.0,50.0,150.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
6,R. Anderson - T. Evans - Q. Pondexter - N. Cole - A. Davis,NOP,2,74.2,0.0,0.0,150.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,-200.0
7,O. Asik - T. Evans - D. Cunningham - J. Fredette - A. Davis,NOP,1,73.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
8,R. Anderson - T. Douglas - L. Babbitt - N. Cole - J. Withey,NOP,1,71.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,E. Gordon - A. Ajinca - T. Evans - L. Babbitt - J. Fredette,NOP,1,70.0,0.0,0.0,200.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,150.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,-250.0
10,E. Gordon - A. Ajinca - R. Anderson - J. Holiday - A. Rivers,NOP,1,69.2,100.0,50.0,150.0,33.3,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
11,D. Cunningham - L. Babbitt - Q. Pondexter - J. Fredette - J. Withey,NOP,1,68.8,0.0,0.0,125.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,50.0,75.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
12,E. Gordon - A. Ajinca - R. Anderson - J. Holiday - A. Davis,NOP,1,68.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
13,E. Gordon - R. Anderson - T. Evans - L. Babbitt - A. Davis,NOP,1,67.5,100.0,50.0,150.0,33.3,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0
14,R. Anderson - T. Evans - T. Douglas - N. Cole - J. Withey,NOP,1,66.7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
15,T. Evans - J. Holiday - D. Cunningham - A. Rivers - J. Withey,NOP,1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,-100.0
16,E. Gordon - J. Holiday - D. Cunningham - N. Cole - A. Davis,NOP,1,66.2,100.0,50.0,130.0,38.5,0.0,40.0,0.0,0.0,30.0,0.0,30.0,70.0,100.0,50.0,0.0,10.0,20.0,0.0,30.0,20.0,60.0
17,E. Gordon - O. Asik - D. Cunningham - A. Davis - N. Wolters,NOP,2,65.9,120.0,60.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,20.0,80.0
18,E. Gordon - A. Ajinca - R. Anderson - D. Cunningham - A. Rivers,NOP,1,65.6,100.0,33.3,100.0,33.3,0.0,0.0,0.0,33.3,66.7,50.0,33.3,0.0,33.3,33.3,0.0,0.0,0.0,33.3,0.0,66.7,-33.3
19,A. Ajinca - D. Cunningham - E. Williams - J. Fredette - A. Davis,NOP,1,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
20,J. Salmons - E. Gordon - A. Ajinca - R. Anderson - A. Rivers,NOP,1,65.0,250.0,50.0,100.0,50.0,0.0,0.0,0.0,150.0,150.0,100,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
21,J. Salmons - R. Anderson - O. Asik - J. Holiday - L. Babbitt,NOP,1,65.0,150.0,50.0,83.3,60.0,33.3,33.3,100,16.7,33.3,50.0,16.7,50.0,66.7,33.3,16.7,0.0,0.0,0.0,0.0,16.7,33.3
22,J. Salmons - O. Asik - L. Babbitt - A. Davis - A. Rivers,NOP,1,64.9,40.0,20.0,140.0,14.3,0.0,40.0,0.0,0.0,0.0,0.0,20.0,40.0,60.0,0.0,0.0,40.0,0.0,20.0,20.0,60.0,40.0
23,R. Anderson - T. Evans - J. Holiday - L. Babbitt - J. Withey,NOP,2,64.6,150.0,62.5,87.5,71.4,25.0,50.0,50.0,0.0,0.0,0.0,0.0,12.5,12.5,25.0,12.5,0.0,0.0,0.0,12.5,12.5,-25.0
24,A. Ajinca - Q. Pondexter - J. Fredette - J. Withey - N. Wolters,NOP,1,64.4,100.0,33.3,133.3,25.0,0.0,0.0,0.0,33.3,66.7,50.0,66.7,0.0,66.7,33.3,0.0,0.0,0.0,0.0,33.3,33.3,-33.3
25,R. Anderson - O. Asik - J. Holiday - D. Cunningham - J. Fredette,NOP,1,64.3,140.0,60.0,120.0,50.0,20.0,40.0,50.0,0.0,0.0,0.0,20.0,60.0,80.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0
26,T. Evans - D. Cunningham - Q. Pondexter - N. Cole - J. Withey,NOP,2,63.7,120.0,20.0,60.0,33.3,0.0,0.0,0.0,80.0,80.0,100,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,80.0,-100.0
27,E. Gordon - L. Babbitt - Q. Pondexter - A. Davis - J. Withey,NOP,1,63.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,-300.0
28,T. Evans - L. Babbitt - Q. Pondexter - N. Cole - J. Withey,NOP,1,63.3,150.0,50.0,100.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,150.0
29,E. Gordon - O. Asik - D. Cunningham - N. Cole - A. Davis,NOP,3,63.2,150.0,50.0,90.0,55.6,20.0,40.0,50.0,30.0,30.0,100,20.0,20.0,40.0,50.0,20.0,10.0,10.0,0.0,40.0,40.0,0.0
30,J. Salmons - R. Anderson - O. Asik - D. Cunningham - A. Rivers,NOP,2,63.2,60.0,30.0,130.0,23.1,0.0,40.0,0.0,0.0,0.0,0.0,40.0,20.0,60.0,10.0,30.0,0.0,0.0,10.0,30.0,10.0,-100.0
31,R. Anderson - O. Asik - D. Cunningham - L. Babbitt - A. Rivers,NOP,1,62.8,66.7,0.0,33.3,0.0,0.0,0.0,0.0,66.7,66.7,100,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,-200.0
32,A. Ajinca - L. Babbitt - Q. Pondexter - J. Fredette - J. Withey,NOP,2,62.2,66.7,33.3,100.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
33,J. Salmons - O. Asik - L. Babbitt - A. Davis - G. Mekel,NOP,1,61.7,133.3,33.3,33.3,100,0.0,0.0,0.0,66.7,66.7,100,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,33.3,-33.3
34,R. Anderson - O. Asik - L. Babbitt - A. Rivers - D. Miller,NOP,1,61.7,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,100.0,0.0,-100.0
35,A. Ajinca - D. Cunningham - A. Rivers - J. Withey - G. Mekel,NOP,1,61.3,120.0,60.0,140.0,42.9,0.0,20.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,60.0
36,A. Ajinca - R. Anderson - J. Holiday - D. Cunningham - A. Rivers,NOP,1,61.3,125.0,50.0,100.0,50.0,25.0,25.0,100,0.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0,25.0,25.0,0.0,75.0,0.0,25.0
37,E. Gordon - T. Evans - J. Holiday - L. Babbitt - A. Davis,NOP,1,61.1,100.0,50.0,116.7,42.9,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,16.7,0.0,-116.7
38,J. Salmons - R. Anderson - J. Holiday - D. Cunningham - A. Davis,NOP,1,61.1,50.0,16.7,83.3,20.0,0.0,0.0,0.0,16.7,16.7,100,0.0,16.7,16.7,16.7,16.7,16.7,16.7,0.0,50.0,0.0,-150.0
39,A. Ajinca - T. Douglas - L. Babbitt - J. Fredette - N. Cole,NOP,1,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,-200.0
40,E. Gordon - R. Anderson - O. Asik - T. Evans - A. Rivers,NOP,4,60.5,145.5,63.6,109.1,58.3,9.1,9.1,100,9.1,9.1,100,27.3,36.4,63.6,18.2,18.2,9.1,9.1,0.0,18.2,27.3,54.5
41,J. Salmons - E. Gordon - R. Anderson - A. Rivers - J. Withey,NOP,1,60.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-600.0
42,O. Asik - T. Douglas - D. Cunningham - Q. Pondexter - N. Cole,NOP,1,60.0,125.0,50.0,100.0,50.0,25.0,50.0,50.0,0.0,0.0,0.0,25.0,50.0,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0
43,R. Anderson - O. Asik - T. Evans - L. Babbitt - A. Rivers,NOP,2,60.0,50.0,0.0,100.0,0.0,0.0,50.0,0.0,50.0,50.0,100,25.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-50.0
44,A. Ajinca - T. Douglas - D. Cunningham - N. Cole - A. Davis,NOP,3,59.7,153.8,57.7,92.3,62.5,15.4,15.4,100,23.1,30.8,75.0,11.5,38.5,50.0,30.8,0.0,7.7,7.7,0.0,23.1,15.4,42.3
45,E. Gordon - A. Ajinca - L. Babbitt - N. Cole - J. Withey,NOP,1,59.7,114.3,57.1,114.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,28.6,42.9,0.0,14.3,0.0,0.0,14.3,0.0,0.0
46,J. Salmons - A. Ajinca - R. Anderson - L. Babbitt - A. Rivers,NOP,3,59.3,58.8,17.6,76.5,23.1,17.6,47.1,37.5,5.9,11.8,50.0,11.8,35.3,47.1,17.6,29.4,5.9,11.8,5.9,52.9,29.4,-70.6
47,E. Gordon - O. Asik - T. Douglas - L. Babbitt - Q. Pondexter,NOP,1,59.2,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,150.0
48,A. Ajinca - T. Douglas - L. Babbitt - Q. Pondexter - J. Fredette,NOP,1,59.0,80.0,20.0,40.0,50.0,0.0,0.0,0.0,40.0,40.0,100,0.0,40.0,40.0,0.0,40.0,0.0,20.0,0.0,0.0,20.0,-40.0
49,E. Gordon - A. Ajinca - T. Evans - T. Douglas - L. Babbitt,NOP,1,58.8,50.0,25.0,100.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,50.0,25.0,0.0,-50.0
50,J. Salmons - J. Holiday - D. Cunningham - A. Rivers - J. Withey,NOP,1,58.8,100.0,25.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,100,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,25.0,25.0,0.0
51,J. Salmons - R. Anderson - O. Asik - T. Evans - J. Holiday,NOP,3,58.6,166.7,75.0,116.7,64.3,16.7,16.7,100,0.0,0.0,0.0,33.3,33.3,66.7,41.7,8.3,8.3,0.0,8.3,25.0,8.3,25.0
52,A. Ajinca - T. Evans - J. Holiday - A. Davis - A. Rivers,NOP,1,58.5,110.0,50.0,80.0,62.5,10.0,20.0,50.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,40.0,0.0,0.0,0.0,30.0,0.0,-40.0
53,E. Gordon - A. Ajinca - O. Asik - D. Cunningham - Q. Pondexter,NOP,1,58.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
54,E. Gordon - R. Anderson - D. Cunningham - A. Davis - A. Rivers,NOP,1,58.3,100.0,40.0,80.0,50.0,20.0,40.0,50.0,0.0,0.0,0.0,0.0,60.0,60.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,-20.0
55,J. Salmons - R. Anderson - O. Asik - L. Babbitt - R. Smith,NOP,1,58.3,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-300.0
56,R. Anderson - T. Evans - A. Rivers - J. Withey - R. Smith,NOP,1,58.3,175.0,75.0,175.0,42.9,25.0,25.0,100,0.0,0.0,0.0,75.0,25.0,100.0,50.0,0.0,25.0,50.0,25.0,50.0,25.0,175.0
57,R. Anderson - O. Asik - D. Cunningham - A. Rivers - G. Mekel,NOP,2,58.2,121.4,35.7,100.0,35.7,7.1,21.4,33.3,42.9,57.1,75.0,14.3,35.7,50.0,21.4,7.1,7.1,7.1,21.4,7.1,57.1,71.4
58,E. Gordon - D. Cunningham - L. Babbitt - N. Cole - A. Davis,NOP,2,58.1,125.0,37.5,50.0,75.0,12.5,25.0,50.0,37.5,50.0,75.0,12.5,37.5,50.0,25.0,25.0,12.5,12.5,0.0,12.5,25.0,0.0
59,T. Evans - J. Holiday - D. Cunningham - A. Davis - A. Rivers,NOP,4,58.0,133.3,66.7,66.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,33.3,0.0,33.3,0.0,0.0,66.7,0.0,-66.7
60,O. Asik - J. Holiday - D. Cunningham - L. Babbitt - A. Davis,NOP,1,57.9,50.0,25.0,75.0,33.3,0.0,0.0,0.0,0.0,25.0,0.0,0.0,50.0,50.0,25.0,50.0,0.0,0.0,25.0,50.0,50.0,-125.0
61,E. Gordon - A. Ajinca - O. Asik - T. Evans - D. Cunningham,NOP,4,57.6,111.1,44.4,100.0,44.4,6.7,17.8,37.5,15.6,20.0,77.8,17.8,26.7,44.4,26.7,13.3,4.4,22.2,8.9,24.4,22.2,-11.1
62,E. Gordon - T. Douglas - L. Babbitt - Q. Pondexter - J. Withey,NOP,1,57.5,60.0,0.0,80.0,0.0,0.0,20.0,0.0,60.0,80.0,75.0,20.0,40.0,60.0,0.0,0.0,0.0,20.0,20.0,0.0,40.0,-100.0
63,R. Anderson - L. Babbitt - J. Fredette - A. Davis - A. Rivers,NOP,2,57.4,100.0,40.0,120.0,33.3,0.0,60.0,0.0,20.0,20.0,100,20.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,40.0,-80.0
64,A. Ajinca - T. Douglas - D. Cunningham - L. Babbitt - Q. Pondexter,NOP,2,57.1,171.4,42.9,71.4,60.0,14.3,28.6,50.0,71.4,85.7,83.3,14.3,14.3,28.6,14.3,0.0,0.0,0.0,0.0,42.9,42.9,-42.9
65,E. Gordon - A. Ajinca - D. Cunningham - E. Williams - A. Davis,NOP,1,57.1,171.4,57.1,85.7,66.7,14.3,28.6,50.0,42.9,57.1,75.0,14.3,42.9,57.1,42.9,14.3,14.3,28.6,0.0,14.3,42.9,114.3
66,A. Ajinca - O. Asik - T. Evans - Q. Pondexter - J. Fredette,NOP,1,57.0,100.0,33.3,77.8,42.9,0.0,11.1,0.0,33.3,33.3,100,11.1,22.2,33.3,11.1,33.3,0.0,0.0,0.0,11.1,11.1,-44.4
67,E. Gordon - O. Asik - T. Evans - T. Douglas - L. Babbitt,NOP,1,57.0,127.3,45.5,109.1,41.7,18.2,45.5,40.0,18.2,18.2,100,9.1,63.6,72.7,27.3,9.1,9.1,18.2,18.2,9.1,18.2,81.8
68,O. Asik - T. Evans - A. Davis - A. Rivers - D. Miller,NOP,1,56.9,28.6,0.0,85.7,0.0,0.0,28.6,0.0,28.6,28.6,100,14.3,14.3,28.6,0.0,28.6,0.0,0.0,0.0,14.3,42.9,-71.4
69,A. Ajinca - R. Anderson - T. Evans - D. Cunningham - A. Rivers,NOP,5,56.8,75.0,33.3,91.7,36.4,8.3,25.0,33.3,0.0,0.0,0.0,8.3,41.7,50.0,16.7,16.7,0.0,16.7,8.3,50.0,8.3,-41.7
