,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,D. Russell - T. Prince - J. Nowell - A. Edwards - N. Knight,MIN,1,113.3,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,-100.0
2,D. Russell - T. Prince - J. Vanderbilt - J. Nowell - N. Reid,MIN,2,111.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-300.0
3,P. Beverley - D. Russell - J. Nowell - N. Reid - A. Edwards,MIN,1,88.3,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-400.0
4,P. Beverley - J. McLaughlin - N. Reid - A. Edwards - J. McDaniels,MIN,1,86.7,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,300.0
5,P. Beverley - M. Beasley - J. Okogie - N. Reid - A. Edwards,MIN,2,84.4,166.7,66.7,100.0,66.7,33.3,33.3,100,0.0,0.0,0.0,33.3,66.7,100.0,66.7,33.3,0.0,0.0,33.3,66.7,0.0,66.7
6,J. Okogie - J. Vanderbilt - J. Nowell - A. Edwards - J. McDaniels,MIN,1,83.3,300.0,100.0,100.0,100,0.0,0.0,0.0,100.0,100.0,100,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
7,D. Russell - K. Towns - M. Beasley - J. Nowell - L. Bolmaro,MIN,1,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-200.0
8,P. Beverley - D. Russell - J. Vanderbilt - A. Edwards - J. McDaniels,MIN,1,79.4,66.7,33.3,100.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,66.7,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.7
9,T. Prince - J. Vanderbilt - J. Nowell - A. Edwards - N. Knight,MIN,1,78.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
10,P. Beverley - K. Towns - J. Vanderbilt - J. McLaughlin - J. McDaniels,MIN,2,70.0,100.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0,100.0,100,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
11,M. Beasley - T. Prince - J. Vanderbilt - J. Nowell - N. Reid,MIN,1,67.5,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
