,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,E. Fournier - J. Randle - M. Robinson - C. Reddish - I. Quickley,NYK,1,101.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
2,D. Rose - E. Fournier - J. Randle - K. Knox II - I. Quickley,NYK,1,86.7,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-300.0
3,D. Rose - E. Fournier - M. Robinson - R. Barrett - O. Toppin,NYK,1,83.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
4,N. Noel - K. Knox II - Q. Grimes - I. Quickley - M. McBride,NYK,1,77.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,T. Gibson - A. Burks - E. Fournier - R. Barrett - J. Sims,NYK,3,70.8,150.0,50.0,75.0,66.7,25.0,50.0,50.0,25.0,50.0,50.0,25.0,25.0,50.0,25.0,25.0,0.0,25.0,0.0,25.0,25.0,-25.0
6,D. Rose - T. Gibson - A. Burks - R. Barrett - O. Toppin,NYK,1,67.5,100.0,50.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0
7,K. Walker - A. Burks - E. Fournier - J. Randle - Q. Grimes,NYK,1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-600.0
8,D. Rose - A. Burks - R. Barrett - I. Quickley - J. Sims,NYK,1,65.3,160.0,60.0,80.0,75.0,20.0,40.0,50.0,20.0,40.0,50.0,0.0,40.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0
9,K. Walker - A. Burks - J. Randle - D. Dotson - M. Robinson,NYK,1,65.3,116.7,50.0,150.0,33.3,16.7,66.7,25.0,0.0,0.0,0.0,33.3,50.0,83.3,33.3,0.0,0.0,0.0,16.7,16.7,0.0,0.0
10,K. Walker - A. Burks - M. Robinson - R. Barrett - O. Toppin,NYK,1,65.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
11,T. Gibson - K. Walker - A. Burks - N. Noel - W. Selden,NYK,1,63.3,166.7,66.7,100.0,66.7,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,66.7,0.0,-66.7
12,T. Gibson - R. Barrett - Q. Grimes - I. Quickley - J. Sims,NYK,1,62.5,100.0,25.0,50.0,50.0,0.0,25.0,0.0,50.0,50.0,100,0.0,75.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,100.0
13,D. Rose - E. Fournier - N. Noel - J. Randle - M. McBride,NYK,1,61.7,250.0,100.0,100.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0
14,T. Gibson - R. Arcidiacono - M. Robinson - R. Barrett - I. Quickley,NYK,1,61.5,112.5,37.5,100.0,37.5,25.0,50.0,50.0,12.5,25.0,50.0,12.5,50.0,62.5,12.5,0.0,0.0,0.0,12.5,37.5,25.0,0.0
15,T. Gibson - E. Fournier - R. Arcidiacono - O. Toppin - I. Quickley,NYK,1,60.3,80.0,40.0,140.0,28.6,0.0,80.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,20.0,0.0,0.0,20.0,20.0,20.0,-140.0
16,K. Walker - A. Burks - D. Dotson - M. Robinson - O. Toppin,NYK,1,60.0,160.0,60.0,80.0,75.0,0.0,20.0,0.0,40.0,40.0,100,0.0,20.0,20.0,60.0,0.0,0.0,0.0,0.0,40.0,40.0,60.0
17,K. Walker - E. Fournier - N. Noel - J. Randle - Q. Grimes,NYK,1,60.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
18,T. Gibson - R. Arcidiacono - I. Quickley - J. Sims - F. Hunt,NYK,1,59.4,66.7,33.3,66.7,50.0,0.0,33.3,0.0,0.0,66.7,0.0,0.0,100.0,100.0,0.0,0.0,0.0,33.3,0.0,33.3,33.3,66.7
19,K. Walker - M. Robinson - C. Reddish - Q. Grimes - O. Toppin,NYK,2,59.2,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,-300.0
20,J. Randle - M. Robinson - R. Barrett - C. Reddish - I. Quickley,NYK,1,58.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
21,A. Burks - N. Noel - R. Barrett - Q. Grimes - I. Quickley,NYK,1,58.1,133.3,50.0,83.3,60.0,33.3,50.0,66.7,0.0,0.0,0.0,0.0,33.3,33.3,16.7,16.7,0.0,0.0,0.0,66.7,16.7,-66.7
22,T. Gibson - A. Burks - R. Barrett - O. Toppin - I. Quickley,NYK,3,58.1,100.0,42.9,85.7,50.0,14.3,28.6,50.0,0.0,0.0,0.0,14.3,14.3,28.6,14.3,28.6,14.3,14.3,0.0,28.6,14.3,-71.4
23,D. Rose - E. Fournier - N. Noel - Q. Grimes - I. Quickley,NYK,1,57.2,233.3,100.0,100.0,100,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,33.3,0.0,100.0
24,D. Rose - N. Noel - K. Knox II - Q. Grimes - I. Quickley,NYK,1,56.6,66.7,0.0,33.3,0.0,0.0,33.3,0.0,66.7,66.7,100,0.0,33.3,33.3,0.0,33.3,0.0,0.0,0.0,0.0,66.7,0.0
25,D. Rose - A. Burks - R. Barrett - O. Toppin - I. Quickley,NYK,1,56.3,180.0,80.0,140.0,57.1,20.0,40.0,50.0,0.0,0.0,0.0,20.0,40.0,60.0,80.0,0.0,0.0,0.0,20.0,0.0,0.0,60.0
26,T. Gibson - K. Walker - A. Burks - Q. Grimes - O. Toppin,NYK,2,56.2,71.4,28.6,85.7,33.3,14.3,57.1,25.0,0.0,0.0,0.0,0.0,57.1,57.1,28.6,0.0,0.0,0.0,0.0,14.3,0.0,-57.1
27,J. Randle - R. Barrett - I. Quickley - M. McBride - J. Sims,NYK,1,55.8,150.0,25.0,75.0,33.3,25.0,50.0,50.0,75.0,100.0,75.0,25.0,25.0,50.0,25.0,0.0,0.0,25.0,0.0,0.0,50.0,150.0
28,Q. Grimes - O. Toppin - I. Quickley - M. McBride - J. Sims,NYK,3,55.8,163.6,54.5,127.3,42.9,36.4,72.7,50.0,18.2,27.3,66.7,18.2,45.5,63.6,45.5,0.0,18.2,0.0,9.1,9.1,9.1,118.2
29,T. Gibson - E. Fournier - O. Toppin - I. Quickley - F. Hunt,NYK,1,55.8,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-250.0
30,T. Gibson - A. Burks - M. Robinson - I. Quickley - M. McBride,NYK,2,55.7,152.0,56.0,128.0,43.8,24.0,52.0,46.2,16.0,16.0,100,36.0,28.0,64.0,24.0,8.0,16.0,8.0,4.0,36.0,36.0,56.0
31,A. Burks - N. Noel - R. Barrett - Q. Grimes - O. Toppin,NYK,1,55.5,90.0,30.0,80.0,37.5,0.0,20.0,0.0,30.0,30.0,100,10.0,40.0,50.0,30.0,20.0,0.0,0.0,10.0,40.0,30.0,-10.0
32,A. Burks - E. Fournier - J. Randle - M. Robinson - M. McBride,NYK,1,55.0,200.0,0.0,200.0,0.0,0.0,100.0,0.0,200.0,200.0,100,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
33,T. Gibson - K. Walker - A. Burks - O. Toppin - I. Quickley,NYK,1,55.0,0.0,0.0,150.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
34,T. Gibson - A. Burks - Q. Grimes - O. Toppin - I. Quickley,NYK,12,54.8,107.0,39.1,85.2,45.9,17.4,42.6,40.8,11.3,13.0,86.7,11.3,36.5,47.8,20.0,15.7,9.6,2.6,5.2,21.7,14.8,11.3
