,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,D. Augustin - S. Ibaka - E. Kanter - A. Roberson - C. Payne,OKC,1,106.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
2,D. Augustin - S. Ibaka - A. Morrow - D. Waiters - A. Roberson,OKC,1,86.7,100.0,0.0,300.0,0.0,0.0,100.0,0.0,100.0,100.0,100,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0
3,N. Collison - K. Durant - D. Augustin - S. Ibaka - A. Morrow,OKC,1,84.2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,50.0,-400.0
4,R. Foye - R. Westbrook - A. Morrow - E. Kanter - A. Roberson,OKC,1,81.7,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
5,S. Ibaka - K. Singler - A. Roberson - S. Adams - C. Payne,OKC,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0
6,N. Collison - R. Westbrook - S. Ibaka - K. Singler - D. Waiters,OKC,1,73.3,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
7,R. Foye - R. Westbrook - S. Ibaka - K. Singler - D. Waiters,OKC,1,72.8,300.0,100.0,133.3,75.0,66.7,66.7,100,33.3,33.3,100,0.0,66.7,66.7,66.7,0.0,0.0,0.0,0.0,66.7,33.3,166.7
8,N. Collison - K. Durant - R. Westbrook - K. Singler - A. Roberson,OKC,1,70.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-100.0
9,R. Westbrook - S. Ibaka - A. Morrow - D. Waiters - A. Roberson,OKC,1,69.8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,N. Collison - R. Westbrook - D. Augustin - K. Singler - D. Waiters,OKC,1,68.3,150.0,75.0,125.0,60.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,50.0,0.0,0.0,25.0,25.0,25.0,0.0,-25.0
11,N. Collison - R. Westbrook - K. Singler - A. Roberson - S. Adams,OKC,1,68.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12,K. Durant - D. Augustin - S. Ibaka - A. Roberson - S. Adams,OKC,3,67.8,150.0,50.0,66.7,75.0,33.3,33.3,100,16.7,33.3,50.0,0.0,33.3,33.3,50.0,16.7,0.0,0.0,0.0,16.7,16.7,-33.3
13,D. Augustin - A. Morrow - K. Singler - M. McGary - C. Payne,OKC,1,66.7,100.0,33.3,133.3,25.0,33.3,66.7,50.0,0.0,0.0,0.0,33.3,33.3,66.7,33.3,0.0,0.0,33.3,0.0,66.7,33.3,-233.3
14,R. Westbrook - A. Morrow - E. Kanter - A. Roberson - J. Huestis,OKC,1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,-300.0
15,N. Collison - R. Foye - K. Singler - D. Waiters - M. McGary,OKC,1,66.3,50.0,25.0,75.0,33.3,0.0,25.0,0.0,0.0,50.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0
16,N. Collison - D. Augustin - A. Morrow - K. Singler - D. Waiters,OKC,1,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,R. Westbrook - S. Ibaka - A. Morrow - K. Singler - C. Payne,OKC,1,65.0,133.3,66.7,100.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,-100.0
18,S. Ibaka - D. Waiters - A. Roberson - M. McGary - C. Payne,OKC,1,65.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,-50.0
19,A. Morrow - E. Kanter - D. Waiters - A. Roberson - S. Adams,OKC,1,64.4,166.7,0.0,66.7,0.0,0.0,0.0,0.0,166.7,166.7,100,33.3,0.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,66.7,-66.7
20,R. Westbrook - D. Augustin - S. Ibaka - A. Morrow - E. Kanter,OKC,1,64.3,180.0,80.0,120.0,66.7,20.0,40.0,50.0,0.0,0.0,0.0,20.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0
21,R. Foye - E. Kanter - K. Singler - D. Waiters - A. Roberson,OKC,1,63.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,-50.0
22,K. Durant - K. Singler - D. Waiters - S. Adams - C. Payne,OKC,2,61.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,33.3,0.0,0.0,0.0,0.0,66.7,0.0,33.3
23,R. Foye - R. Westbrook - E. Kanter - D. Waiters - S. Adams,OKC,2,60.9,106.7,46.7,106.7,43.8,13.3,33.3,40.0,0.0,0.0,0.0,26.7,26.7,53.3,26.7,20.0,13.3,13.3,6.7,33.3,20.0,0.0
24,N. Collison - D. Augustin - A. Morrow - E. Kanter - K. Singler,OKC,2,60.8,125.0,58.3,108.3,53.8,8.3,33.3,25.0,0.0,16.7,0.0,25.0,50.0,75.0,8.3,0.0,0.0,0.0,8.3,33.3,33.3,16.7
25,K. Durant - D. Augustin - S. Ibaka - A. Morrow - D. Waiters,OKC,1,60.0,250.0,100.0,100.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0
26,E. Kanter - D. Waiters - A. Roberson - S. Adams - C. Payne,OKC,1,59.6,91.3,39.1,117.4,33.3,0.0,39.1,0.0,13.0,26.1,50.0,21.7,47.8,69.6,21.7,8.7,8.7,17.4,8.7,26.1,30.4,-13.0
27,N. Collison - D. Waiters - A. Roberson - S. Adams - C. Payne,OKC,1,59.4,118.8,43.8,106.3,41.2,6.3,31.3,20.0,25.0,25.0,100,31.3,31.3,62.5,18.8,12.5,6.3,0.0,12.5,31.3,18.8,-18.8
28,R. Foye - R. Westbrook - K. Singler - D. Waiters - S. Adams,OKC,1,58.3,133.3,66.7,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,33.3,0.0,33.3,0.0,0.0
29,R. Westbrook - S. Ibaka - A. Morrow - E. Kanter - C. Payne,OKC,2,58.3,150.0,75.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,100.0,25.0,25.0,0.0,25.0,0.0,50.0,25.0,100.0
30,K. Durant - S. Ibaka - K. Singler - D. Waiters - C. Payne,OKC,2,58.1,125.0,50.0,75.0,66.7,25.0,25.0,100,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,-25.0
31,N. Collison - D. Augustin - A. Morrow - E. Kanter - A. Roberson,OKC,3,58.0,93.8,43.8,106.3,41.2,6.3,37.5,16.7,0.0,0.0,0.0,25.0,37.5,62.5,12.5,18.8,12.5,6.3,12.5,31.3,12.5,-6.3
32,E. Kanter - K. Singler - D. Waiters - S. Adams - C. Payne,OKC,3,57.8,90.0,20.0,100.0,20.0,10.0,10.0,100,40.0,50.0,80.0,20.0,40.0,60.0,10.0,0.0,0.0,0.0,10.0,70.0,30.0,-50.0
33,R. Foye - K. Durant - E. Kanter - S. Adams - C. Payne,OKC,1,57.8,66.7,33.3,133.3,25.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,66.7,66.7,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0
34,K. Durant - R. Westbrook - D. Waiters - S. Adams - C. Payne,OKC,1,57.5,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0
35,N. Collison - R. Westbrook - S. Ibaka - D. Waiters - A. Roberson,OKC,4,57.2,128.6,28.6,71.4,40.0,0.0,14.3,0.0,71.4,85.7,83.3,42.9,57.1,100.0,0.0,14.3,14.3,42.9,0.0,57.1,42.9,-14.3
36,N. Collison - R. Foye - A. Morrow - K. Singler - S. Adams,OKC,1,56.7,80.0,20.0,40.0,50.0,0.0,0.0,0.0,40.0,40.0,100,0.0,40.0,40.0,0.0,40.0,20.0,0.0,0.0,0.0,20.0,0.0
37,R. Westbrook - D. Augustin - A. Morrow - E. Kanter - A. Roberson,OKC,1,56.7,100.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,-250.0
38,K. Durant - D. Waiters - A. Roberson - S. Adams - C. Payne,OKC,1,56.5,125.0,25.0,100.0,25.0,0.0,50.0,0.0,75.0,100.0,75.0,50.0,25.0,75.0,0.0,0.0,0.0,25.0,0.0,25.0,50.0,-25.0
39,A. Morrow - E. Kanter - K. Singler - S. Adams - C. Payne,OKC,2,56.4,100.0,41.7,100.0,41.7,16.7,41.7,40.0,0.0,0.0,0.0,8.3,8.3,16.7,25.0,0.0,8.3,0.0,0.0,25.0,16.7,-83.3
40,N. Collison - R. Foye - A. Morrow - D. Waiters - S. Adams,OKC,2,56.3,66.7,33.3,111.1,30.0,0.0,11.1,0.0,0.0,0.0,0.0,22.2,22.2,44.4,11.1,11.1,11.1,0.0,0.0,11.1,0.0,-55.6
41,R. Foye - K. Durant - R. Westbrook - E. Kanter - A. Roberson,OKC,4,56.1,85.0,35.0,85.0,41.2,5.0,40.0,12.5,10.0,10.0,100,15.0,25.0,40.0,20.0,20.0,15.0,5.0,0.0,20.0,10.0,-50.0
42,R. Foye - A. Morrow - E. Kanter - J. Huestis - C. Payne,OKC,2,56.0,126.7,60.0,100.0,60.0,6.7,13.3,50.0,0.0,6.7,0.0,13.3,26.7,40.0,26.7,13.3,13.3,6.7,0.0,13.3,13.3,40.0
43,R. Foye - R. Westbrook - E. Kanter - K. Singler - D. Waiters,OKC,3,55.8,50.0,25.0,50.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,25.0,0.0,100.0,25.0,-50.0
44,A. Morrow - E. Kanter - K. Singler - J. Huestis - C. Payne,OKC,1,55.6,233.3,100.0,100.0,100,33.3,33.3,100,0.0,0.0,0.0,0.0,66.7,66.7,66.7,0.0,0.0,0.0,0.0,0.0,0.0,133.3
45,N. Collison - R. Westbrook - K. Singler - D. Waiters - S. Adams,OKC,2,55.6,66.7,33.3,83.3,40.0,0.0,16.7,0.0,0.0,0.0,0.0,16.7,16.7,33.3,16.7,33.3,16.7,0.0,0.0,50.0,16.7,-50.0
