,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,A. Carter - M. Ely - J. Smith - S. Williams - A. Afflalo,DEN,1,120.0,200.0,100.0,300.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,300.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0
2,C. Andersen - M. Ely - J. Smith - G. Forbes - T. Lawson,DEN,1,77.7,133.3,66.7,66.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3,0.0,-100.0
3,A. Harrington - A. Carter - M. Ely - A. Afflalo - T. Lawson,DEN,1,77.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
4,A. Carter - Nene - J. Smith - A. Afflalo - G. Forbes,DEN,1,75.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0
5,C. Andersen - C. Anthony - J. Smith - S. Williams - T. Lawson,DEN,1,71.7,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0
6,Nene - J. Smith - R. Felton - A. Afflalo - D. Gallinari,DEN,1,68.6,133.3,33.3,66.7,50.0,0.0,16.7,0.0,66.7,83.3,80.0,0.0,83.3,83.3,16.7,0.0,0.0,0.0,0.0,16.7,50.0,50.0
7,C. Anthony - S. Williams - A. Afflalo - G. Forbes - T. Lawson,DEN,1,68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,200.0,0.0,-200.0
8,C. Billups - A. Harrington - K. Martin - C. Anthony - T. Lawson,DEN,1,68.3,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,-250.0
9,A. Harrington - J. Smith - R. Felton - W. Chandler - T. Mozgov,DEN,1,66.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-100.0
10,C. Billups - C. Anthony - J. Smith - S. Williams - T. Lawson,DEN,1,63.5,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
11,M. Ely - C. Anthony - J. Smith - A. Afflalo - T. Lawson,DEN,2,63.1,100.0,33.3,66.7,50.0,33.3,33.3,100,0.0,0.0,0.0,0.0,33.3,33.3,33.3,50.0,0.0,0.0,33.3,50.0,16.7,-66.7
12,K. Martin - C. Andersen - J. Smith - A. Afflalo - T. Lawson,DEN,3,62.0,100.0,33.3,77.8,42.9,0.0,22.2,0.0,33.3,44.4,75.0,22.2,22.2,44.4,11.1,22.2,11.1,0.0,0.0,11.1,33.3,-44.4
13,C. Andersen - W. Chandler - D. Gallinari - G. Forbes - T. Lawson,DEN,1,61.9,128.6,42.9,85.7,50.0,28.6,42.9,66.7,14.3,28.6,50.0,0.0,28.6,28.6,28.6,14.3,14.3,0.0,28.6,42.9,57.1,14.3
14,C. Billups - M. Ely - C. Anthony - J. Smith - A. Afflalo,DEN,2,61.3,100.0,33.3,133.3,25.0,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,0.0,66.7
15,A. Harrington - A. Carter - Nene - J. Smith - G. Forbes,DEN,1,61.1,100.0,50.0,83.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,33.3,16.7,0.0,0.0,0.0,0.0,0.0,-16.7
16,A. Harrington - A. Carter - J. Smith - S. Williams - A. Afflalo,DEN,2,60.8,162.5,62.5,125.0,50.0,37.5,62.5,60.0,0.0,0.0,0.0,12.5,37.5,50.0,50.0,0.0,0.0,0.0,12.5,37.5,50.0,-12.5
17,C. Billups - Nene - J. Smith - S. Williams - T. Lawson,DEN,2,60.8,200.0,50.0,100.0,50.0,0.0,50.0,0.0,100.0,100.0,100,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
18,C. Billups - Nene - M. Ely - A. Afflalo - T. Lawson,DEN,1,60.8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,-100.0
19,A. Carter - C. Andersen - C. Anthony - J. Smith - T. Lawson,DEN,1,60.0,175.0,50.0,50.0,100,25.0,25.0,100,50.0,50.0,100,0.0,50.0,50.0,25.0,25.0,0.0,0.0,0.0,25.0,50.0,75.0
20,A. Harrington - K. Martin - C. Anthony - A. Afflalo - T. Lawson,DEN,1,60.0,100.0,50.0,87.5,57.1,0.0,12.5,0.0,0.0,12.5,0.0,0.0,25.0,25.0,25.0,25.0,0.0,12.5,0.0,37.5,12.5,-50.0
21,J. Smith - R. Felton - K. Koufos - T. Lawson - T. Mozgov,DEN,1,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,-100.0
22,K. Martin - C. Andersen - R. Felton - W. Chandler - A. Afflalo,DEN,1,60.0,100.0,50.0,150.0,33.3,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23,A. Carter - M. Ely - J. Smith - R. Balkman - A. Afflalo,DEN,1,59.4,100.0,50.0,83.3,60.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,16.7,16.7,16.7,16.7,33.3,16.7,0.0,16.7,33.3,16.7
24,A. Harrington - J. Smith - R. Felton - T. Lawson - T. Mozgov,DEN,1,59.4,162.5,62.5,100.0,62.5,12.5,37.5,33.3,25.0,25.0,100,0.0,25.0,25.0,37.5,12.5,12.5,0.0,12.5,12.5,37.5,50.0
25,K. Martin - R. Felton - A. Afflalo - T. Lawson - T. Mozgov,DEN,1,59.3,180.0,80.0,180.0,44.4,20.0,20.0,100,0.0,0.0,0.0,60.0,60.0,120.0,60.0,0.0,0.0,0.0,20.0,20.0,20.0,120.0
26,C. Andersen - S. Williams - A. Afflalo - G. Forbes - T. Lawson,DEN,2,59.0,85.7,42.9,100.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,42.9,57.1,14.3,14.3,0.0,0.0,0.0,57.1,28.6,14.3
27,K. Martin - C. Andersen - W. Chandler - D. Gallinari - T. Lawson,DEN,1,59.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
28,A. Harrington - J. Smith - R. Felton - W. Chandler - T. Lawson,DEN,4,58.8,100.0,37.5,93.8,40.0,6.3,37.5,16.7,18.8,25.0,75.0,18.8,43.8,62.5,18.8,25.0,0.0,6.3,6.3,43.8,43.8,-18.8
29,C. Billups - K. Martin - M. Ely - C. Anthony - J. Smith,DEN,1,58.8,175.0,50.0,100.0,50.0,25.0,37.5,66.7,50.0,62.5,80.0,12.5,50.0,62.5,25.0,0.0,0.0,25.0,12.5,25.0,25.0,62.5
30,C. Billups - K. Martin - Nene - J. Smith - T. Lawson,DEN,1,58.8,118.2,27.3,72.7,37.5,18.2,45.5,40.0,45.5,54.5,83.3,9.1,36.4,45.5,9.1,9.1,0.0,0.0,18.2,45.5,27.3,-45.5
31,Nene - M. Ely - J. Smith - A. Afflalo - T. Lawson,DEN,1,58.8,142.9,57.1,100.0,57.1,14.3,14.3,100,14.3,28.6,50.0,0.0,14.3,14.3,42.9,14.3,14.3,0.0,14.3,14.3,42.9,42.9
32,C. Billups - A. Harrington - M. Ely - J. Smith - T. Lawson,DEN,1,58.5,155.6,55.6,111.1,50.0,22.2,22.2,100,22.2,22.2,100,33.3,44.4,77.8,11.1,11.1,11.1,0.0,0.0,11.1,11.1,88.9
33,A. Harrington - J. Smith - S. Williams - G. Forbes - T. Lawson,DEN,1,58.3,250.0,100.0,100.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
34,C. Billups - C. Andersen - C. Anthony - J. Smith - A. Afflalo,DEN,1,58.3,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,33.3,0.0,33.3,66.7,0.0,0.0,-100.0
35,C. Billups - Nene - A. Afflalo - G. Forbes - T. Lawson,DEN,3,57.9,28.6,0.0,85.7,0.0,0.0,42.9,0.0,28.6,28.6,100,42.9,14.3,57.1,0.0,14.3,0.0,0.0,14.3,42.9,14.3,-85.7
36,C. Andersen - J. Smith - R. Balkman - G. Forbes - T. Lawson,DEN,1,57.4,114.3,14.3,85.7,16.7,0.0,28.6,0.0,85.7,100.0,85.7,42.9,14.3,57.1,0.0,14.3,0.0,28.6,14.3,28.6,71.4,-28.6
37,A. Harrington - K. Martin - J. Smith - A. Afflalo - T. Lawson,DEN,5,57.0,113.6,27.3,77.3,35.3,4.5,27.3,16.7,54.5,63.6,85.7,13.6,31.8,45.5,13.6,13.6,4.5,9.1,0.0,36.4,45.5,-4.5
38,C. Andersen - Nene - C. Anthony - A. Afflalo - T. Lawson,DEN,1,56.7,233.3,100.0,100.0,100,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,33.3,0.0,33.3
39,C. Billups - A. Harrington - S. Williams - A. Afflalo - G. Forbes,DEN,2,56.5,133.3,33.3,66.7,50.0,0.0,33.3,0.0,66.7,66.7,100,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,33.3,33.3,-66.7
40,C. Andersen - J. Smith - R. Felton - A. Afflalo - D. Gallinari,DEN,1,56.4,83.3,33.3,100.0,33.3,16.7,50.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,33.3,0.0,16.7,0.0,0.0,0.0,16.7,-16.7
41,C. Billups - A. Harrington - C. Anthony - A. Afflalo - T. Lawson,DEN,5,56.2,120.0,48.0,104.0,46.2,8.0,20.0,40.0,16.0,20.0,80.0,12.0,28.0,40.0,28.0,4.0,0.0,0.0,4.0,24.0,32.0,8.0
