,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,U. Haslem - J. McRoberts - G. Dragic - J. Winslow - J. Richardson,MIA,1,83.3,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0
2,A. Stoudemire - D. Wade - G. Green - G. Dragic - T. Johnson,MIA,1,76.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,200.0
3,B. Udrih - J. McRoberts - G. Dragic - H. Whiteside - J. Richardson,MIA,1,75.0,0.0,0.0,150.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,-100.0
4,C. Bosh - L. Deng - B. Udrih - G. Green - T. Johnson,MIA,1,72.6,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
5,U. Haslem - L. Deng - G. Green - M. Chalmers - J. Winslow,MIA,1,71.7,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-200.0
6,C. Bosh - U. Haslem - G. Dragic - T. Johnson - J. Winslow,MIA,1,70.7,120.0,60.0,100.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,60.0,60.0,40.0,0.0,0.0,0.0,0.0,20.0,40.0,80.0
7,J. McRoberts - M. Chalmers - G. Dragic - H. Whiteside - J. Winslow,MIA,1,70.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,A. Stoudemire - D. Wade - L. Deng - G. Green - J. Richardson,MIA,1,69.4,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,33.3,0.0,0.0,0.0,100.0,0.0,0.0
9,C. Andersen - U. Haslem - B. Udrih - G. Green - J. Richardson,MIA,1,68.8,250.0,100.0,100.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,25.0,25.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0
10,A. Stoudemire - C. Bosh - G. Green - G. Dragic - T. Johnson,MIA,1,67.5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0
11,J. Johnson - D. Wade - U. Haslem - J. Winslow - J. Richardson,MIA,2,65.8,133.3,50.0,116.7,42.9,0.0,0.0,0.0,33.3,33.3,100,33.3,50.0,83.3,16.7,0.0,0.0,0.0,0.0,16.7,33.3,33.3
12,C. Bosh - G. Green - J. McRoberts - G. Dragic - T. Johnson,MIA,3,65.0,116.7,50.0,100.0,50.0,0.0,33.3,0.0,16.7,50.0,33.3,16.7,33.3,50.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,50.0
13,C. Bosh - U. Haslem - G. Green - T. Johnson - J. Richardson,MIA,1,64.6,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
14,U. Haslem - G. Green - H. Whiteside - J. Winslow - J. Richardson,MIA,1,64.2,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0
15,A. Stoudemire - C. Bosh - G. Green - J. Winslow - J. Richardson,MIA,2,63.9,100.0,33.3,83.3,40.0,0.0,16.7,0.0,33.3,33.3,100,0.0,16.7,16.7,0.0,0.0,0.0,16.7,0.0,50.0,50.0,-16.7
