,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,S. Curry - B. Wanamaker - D. Green - K. Bazemore - A. Wiggins,GSW,1,70.8,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0
2,S. Curry - A. Wiggins - E. Paschall - J. Wiseman - N. Mannion,GSW,1,70.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,-50.0
3,S. Curry - D. Green - G. Payton II - J. Toscano-Anderson - J. Poole,GSW,1,70.0,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,-50.0
4,S. Curry - D. Green - A. Wiggins - D. Lee - E. Paschall,GSW,1,65.0,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,0.0,-50.0
5,K. Oubre Jr. - M. Mulder - J. Toscano-Anderson - J. Poole - N. Mannion,GSW,1,63.3,133.3,66.7,100.0,66.7,0.0,33.3,0.0,0.0,66.7,0.0,33.3,0.0,33.3,33.3,0.0,0.0,0.0,0.0,66.7,33.3,-133.3
6,K. Bazemore - M. Mulder - J. Toscano-Anderson - A. Smailagic - N. Mannion,GSW,1,62.8,100.0,33.3,100.0,33.3,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,-166.7
7,B. Wanamaker - K. Bazemore - D. Lee - J. Toscano-Anderson - J. Wiseman,GSW,1,61.7,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-200.0
8,S. Curry - D. Green - A. Wiggins - J. Poole - J. Wiseman,GSW,2,61.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,-100.0
9,B. Wanamaker - K. Oubre Jr. - D. Lee - J. Toscano-Anderson - E. Paschall,GSW,2,60.2,80.0,30.0,80.0,37.5,10.0,10.0,100,10.0,20.0,50.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,40.0,30.0,-70.0
10,B. Wanamaker - D. Lee - M. Mulder - E. Paschall - J. Poole,GSW,1,59.6,75.0,25.0,100.0,25.0,25.0,75.0,33.3,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,-100.0
11,K. Bazemore - K. Looney - D. Lee - J. Poole - N. Mannion,GSW,1,59.4,0.0,0.0,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,66.7,33.3,0.0,33.3,33.3,33.3,-100.0
12,S. Curry - K. Bazemore - D. Lee - M. Mulder - J. Toscano-Anderson,GSW,1,59.1,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
13,K. Bazemore - A. Wiggins - K. Oubre Jr. - J. Wiseman - N. Mannion,GSW,1,59.0,120.0,60.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
14,A. Wiggins - K. Looney - D. Lee - J. Toscano-Anderson - J. Poole,GSW,2,58.8,192.3,84.6,100.0,84.6,23.1,30.8,75.0,0.0,0.0,0.0,0.0,46.2,46.2,46.2,7.7,0.0,7.7,0.0,23.1,30.8,69.2
15,B. Wanamaker - K. Bazemore - M. Mulder - E. Paschall - J. Wiseman,GSW,1,58.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
16,S. Curry - A. Wiggins - K. Oubre Jr. - G. Payton II - J. Toscano-Anderson,GSW,1,58.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
17,K. Bazemore - K. Oubre Jr. - K. Looney - E. Paschall - J. Poole,GSW,1,57.9,100.0,25.0,75.0,33.3,25.0,25.0,100,25.0,50.0,50.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,25.0,-100.0
