,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,S. Gilgeous-Alexander - K. Williams - M. Diakite - J. Giddey - A. Wiggins,OKC,1,111.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,200.0
2,M. Muscala - L. Dort - T. Mann - J. Giddey - A. Wiggins,OKC,1,93.3,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0
3,M. Muscala - P. Watson - T. Jerome - I. Roby - J. Robinson-Earl,OKC,1,85.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-400.0
4,P. Watson - S. Gilgeous-Alexander - T. Jerome - I. Roby - A. Wiggins,OKC,1,83.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-300.0
5,A. Pokusevski - V. Krejci - T. Mann - A. Wiggins - O. Sarr,OKC,2,82.8,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-250.0
6,M. Muscala - S. Gilgeous-Alexander - T. Jerome - T. Maledon - A. Wiggins,OKC,1,80.0,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0
7,S. Gilgeous-Alexander - L. Dort - T. Jerome - A. Pokusevski - J. Robinson-Earl,OKC,1,78.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
8,D. Bazley - A. Pokusevski - J. Robinson-Earl - J. Giddey - A. Wiggins,OKC,1,77.8,66.7,33.3,200.0,16.7,0.0,33.3,0.0,0.0,0.0,0.0,33.3,66.7,100.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,-66.7
9,M. Muscala - S. Hopson - P. Watson - T. Maledon - A. Wiggins,OKC,1,72.5,100.0,50.0,200.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0
10,M. Diakite - L. Dort - T. Maledon - T. Mann - J. Giddey,OKC,1,71.1,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,33.3,0.0,100.0,0.0,-233.3
11,L. Dort - T. Jerome - J. Robinson-Earl - J. Giddey - A. Wiggins,OKC,1,70.8,133.3,50.0,116.7,42.9,33.3,83.3,40.0,0.0,0.0,0.0,16.7,33.3,50.0,33.3,16.7,0.0,0.0,16.7,33.3,0.0,-33.3
12,I. Roby - A. Pokusevski - V. Krejci - T. Mann - J. Giddey,OKC,1,70.6,233.3,100.0,100.0,100,33.3,33.3,100,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,33.3,0.0,-33.3
13,M. Muscala - D. Bazley - L. Dort - J. Robinson-Earl - J. Giddey,OKC,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,200.0,0.0,-200.0
14,D. Favors - S. Gilgeous-Alexander - K. Williams - L. Dort - A. Wiggins,OKC,1,68.3,100.0,33.3,100.0,33.3,33.3,100.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,66.7,33.3,-66.7
15,M. Muscala - D. Bazley - L. Dort - I. Roby - J. Giddey,OKC,1,68.3,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
16,M. Muscala - S. Gilgeous-Alexander - K. Williams - D. Bazley - T. Maledon,OKC,2,66.7,150.0,50.0,50.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0
