,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,P. Gasol - J. Powell - S. Vujacic - A. Morrison - S. Brown,LAL,1,91.7,200.0,100.0,600.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,200.0
2,D. Fisher - K. Bryant - J. Powell - A. Bynum - A. Morrison,LAL,1,74.2,100.0,33.3,100.0,33.3,33.3,33.3,100,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,33.3,0.0,0.0,66.7,0.0,0.0
3,D. Fisher - L. Odom - M. World Peace - D. Mbenga - S. Brown,LAL,2,72.3,100.0,50.0,150.0,33.3,0.0,25.0,0.0,0.0,0.0,0.0,75.0,25.0,100.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,-25.0
4,L. Odom - L. Walton - S. Vujacic - D. Mbenga - S. Brown,LAL,1,70.8,0.0,0.0,150.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
5,D. Fisher - L. Odom - A. Bynum - A. Morrison - S. Brown,LAL,1,70.0,150.0,50.0,125.0,40.0,50.0,75.0,66.7,0.0,0.0,0.0,0.0,50.0,50.0,25.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0
6,K. Bryant - M. World Peace - J. Powell - D. Mbenga - S. Brown,LAL,1,69.4,100.0,33.3,66.7,50.0,0.0,0.0,0.0,33.3,66.7,50.0,33.3,33.3,66.7,0.0,33.3,0.0,33.3,0.0,0.0,33.3,33.3
7,K. Bryant - L. Odom - P. Gasol - J. Powell - S. Vujacic,LAL,1,69.3,150.0,50.0,50.0,100,25.0,25.0,100,25.0,50.0,50.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,75.0,25.0,25.0
8,D. Fisher - K. Bryant - L. Odom - L. Walton - A. Bynum,LAL,2,68.9,66.7,33.3,116.7,28.6,0.0,0.0,0.0,0.0,0.0,0.0,33.3,50.0,83.3,0.0,16.7,0.0,0.0,16.7,50.0,16.7,-50.0
9,K. Bryant - L. Odom - L. Walton - D. Mbenga - J. Farmar,LAL,1,68.0,144.4,66.7,100.0,66.7,0.0,0.0,0.0,11.1,22.2,50.0,11.1,33.3,44.4,33.3,0.0,0.0,0.0,11.1,22.2,22.2,11.1
10,D. Fisher - K. Bryant - P. Gasol - A. Bynum - A. Morrison,LAL,1,67.7,200.0,0.0,100.0,0.0,0.0,100.0,0.0,200.0,200.0,100,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
11,D. Fisher - P. Gasol - J. Powell - S. Vujacic - S. Brown,LAL,1,66.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0
12,M. World Peace - J. Powell - S. Vujacic - A. Bynum - S. Brown,LAL,1,65.3,120.0,40.0,140.0,28.6,20.0,40.0,50.0,20.0,40.0,50.0,60.0,0.0,60.0,0.0,20.0,0.0,0.0,60.0,20.0,80.0,0.0
13,K. Bryant - P. Gasol - S. Vujacic - A. Bynum - A. Morrison,LAL,1,65.1,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,200.0
14,K. Bryant - M. World Peace - S. Vujacic - D. Mbenga - J. Farmar,LAL,1,65.0,0.0,0.0,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,L. Walton - J. Powell - A. Bynum - S. Brown - J. Farmar,LAL,2,64.4,92.9,42.9,135.7,31.6,7.1,21.4,33.3,0.0,0.0,0.0,42.9,50.0,92.9,28.6,0.0,0.0,7.1,7.1,14.3,21.4,-42.9
16,D. Fisher - K. Bryant - L. Odom - J. Powell - S. Vujacic,LAL,1,64.2,250.0,100.0,100.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,250.0
17,M. World Peace - P. Gasol - A. Morrison - S. Brown - J. Farmar,LAL,1,63.9,66.7,33.3,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
