,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,V. Carter - L. Odom - D. West - B. Wright - D. Jones,DAL,1,77.5,150.0,50.0,50.0,100,0.0,0.0,0.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,50.0,150.0
2,V. Carter - S. Marion - D. West - I. Mahinmi - K. Azubuike,DAL,1,74.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0
3,J. Kidd - S. Marion - B. Cardinal - D. West - I. Mahinmi,DAL,1,70.8,150.0,50.0,150.0,33.3,50.0,100.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
4,V. Carter - B. Cardinal - I. Mahinmi - R. Beaubois - D. Jones,DAL,1,70.8,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
5,J. Kidd - J. Terry - B. Cardinal - I. Mahinmi - J. Yi,DAL,1,68.3,300.0,100.0,100.0,100,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
6,J. Kidd - S. Marion - B. Cardinal - I. Mahinmi - R. Beaubois,DAL,1,67.5,100.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
7,J. Kidd - D. Nowitzki - L. Odom - I. Mahinmi - R. Beaubois,DAL,1,66.7,150.0,50.0,75.0,66.7,0.0,25.0,0.0,50.0,50.0,100,0.0,50.0,50.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0
8,J. Kidd - S. Marion - B. Cardinal - B. Haywood - D. West,DAL,1,66.7,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,-300.0
9,J. Kidd - V. Carter - S. Marion - B. Haywood - D. West,DAL,1,65.8,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0
10,V. Carter - D. Nowitzki - J. Terry - B. Cardinal - I. Mahinmi,DAL,2,65.4,114.3,42.9,114.3,37.5,14.3,42.9,33.3,14.3,14.3,100,42.9,28.6,71.4,14.3,28.6,0.0,0.0,14.3,14.3,42.9,-14.3
11,J. Kidd - D. Nowitzki - J. Terry - B. Haywood - D. West,DAL,2,65.1,133.3,33.3,77.8,42.9,22.2,55.6,40.0,44.4,44.4,100,0.0,33.3,33.3,11.1,0.0,0.0,0.0,0.0,0.0,33.3,0.0
12,L. Odom - S. Marion - B. Haywood - D. West - D. Jones,DAL,1,65.0,66.7,33.3,100.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,66.7,100.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0
13,V. Carter - S. Marion - J. Terry - B. Haywood - J. Yi,DAL,1,65.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
