,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,H. Whiteside - B. Bogdanovic - R. O'Neale - E. Hughes - T. Forrest,UTA,1,96.7,200.0,100.0,150.0,66.7,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,N. Pelle - U. Azubuike - E. Paschall - E. Hughes - J. Butler,UTA,1,89.0,200.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
3,D. House Jr. - U. Azubuike - E. Paschall - E. Hughes - J. Butler,UTA,1,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-500.0
4,M. Conley - H. Whiteside - J. Clarkson - D. House Jr. - T. Forrest,UTA,1,78.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
5,J. Clarkson - J. Hernangomez - U. Azubuike - N. Alexander-Walker - J. Butler,UTA,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
6,M. Conley - H. Whiteside - B. Bogdanovic - J. Ingles - D. Mitchell,UTA,1,70.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
7,H. Whiteside - J. Clarkson - D. House Jr. - D. Mitchell - E. Paschall,UTA,2,69.2,250.0,100.0,100.0,100,0.0,0.0,0.0,50.0,50.0,100,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0
8,R. Gay - M. Conley - H. Whiteside - E. Paschall - T. Forrest,UTA,1,69.2,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,-50.0
9,H. Whiteside - J. Clarkson - J. Ingles - E. Paschall - J. Butler,UTA,1,65.6,166.7,66.7,100.0,66.7,33.3,66.7,50.0,0.0,0.0,0.0,0.0,66.7,66.7,66.7,0.0,0.0,33.3,0.0,33.3,0.0,33.3
10,M. Conley - R. Gobert - J. Clarkson - J. Ingles - D. Mitchell,UTA,1,65.0,250.0,50.0,50.0,100,50.0,50.0,100,100.0,100.0,100,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0
