,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,S. Marbury - M. Moore - E. House - K. Perkins - H. Walker,BOS,1,78.8,175.0,75.0,125.0,60.0,25.0,25.0,100,0.0,0.0,0.0,25.0,25.0,50.0,50.0,0.0,0.0,0.0,25.0,75.0,0.0,100.0
2,S. Marbury - R. Allen - M. Moore - P. Pierce - R. Rondo,BOS,1,75.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,-150.0
3,S. Marbury - P. Pierce - K. Perkins - R. Rondo - H. Walker,BOS,1,74.0,40.0,20.0,140.0,14.3,0.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,-180.0
4,P. Pierce - E. House - K. Perkins - L. Powe - G. Pruitt,BOS,1,73.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
5,K. Garnett - R. Allen - E. House - K. Perkins - G. Pruitt,BOS,1,71.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
6,R. Allen - E. House - K. Perkins - L. Powe - G. Pruitt,BOS,1,68.9,200.0,66.7,100.0,66.7,33.3,66.7,50.0,33.3,33.3,100,0.0,66.7,66.7,33.3,0.0,0.0,0.0,0.0,66.7,33.3,166.7
7,M. Moore - E. House - T. Allen - G. Pruitt - G. Davis,BOS,1,67.8,100.0,33.3,100.0,33.3,0.0,33.3,0.0,33.3,66.7,50.0,33.3,33.3,66.7,33.3,0.0,0.0,0.0,0.0,100.0,66.7,-33.3
8,R. Allen - M. Moore - E. House - L. Powe - G. Pruitt,BOS,1,66.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,150.0
9,S. Marbury - P. Pierce - E. House - L. Powe - G. Davis,BOS,1,65.9,188.9,66.7,122.2,54.5,22.2,44.4,50.0,33.3,44.4,75.0,22.2,44.4,66.7,44.4,0.0,0.0,0.0,0.0,33.3,33.3,111.1
10,K. Garnett - R. Allen - B. Scalabrine - T. Allen - R. Rondo,BOS,1,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,200.0,0.0,-200.0
11,K. Garnett - R. Allen - E. House - B. Scalabrine - G. Pruitt,BOS,1,65.0,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
12,E. House - B. Scalabrine - K. Perkins - T. Allen - G. Davis,BOS,1,63.3,100.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,100,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,-50.0
13,P. Pierce - B. Scalabrine - K. Perkins - T. Allen - R. Rondo,BOS,1,63.3,250.0,100.0,100.0,100,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,-50.0
14,S. Marbury - P. Pierce - E. House - K. Perkins - L. Powe,BOS,2,62.8,66.7,33.3,33.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,33.3,66.7,0.0,0.0,0.0,33.3,0.0,-66.7
15,S. Marbury - R. Allen - M. Moore - E. House - G. Davis,BOS,7,62.4,117.1,39.0,78.0,50.0,12.2,19.5,62.5,26.8,29.3,91.7,7.3,39.0,46.3,31.7,12.2,4.9,0.0,0.0,24.4,26.8,12.2
16,S. Marbury - R. Allen - M. Moore - R. Rondo - G. Davis,BOS,1,62.2,0.0,0.0,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,-233.3
17,P. Pierce - E. House - L. Powe - G. Pruitt - H. Walker,BOS,1,61.7,200.0,50.0,100.0,50.0,0.0,0.0,0.0,100.0,150.0,66.7,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,100.0
18,R. Allen - E. House - R. Rondo - L. Powe - G. Davis,BOS,3,61.1,172.7,54.5,118.2,46.2,9.1,18.2,50.0,54.5,63.6,85.7,36.4,27.3,63.6,27.3,0.0,18.2,0.0,18.2,27.3,45.5,36.4
19,S. Marbury - M. Moore - E. House - T. Allen - H. Walker,BOS,1,60.7,100.0,40.0,80.0,50.0,10.0,30.0,33.3,10.0,10.0,100,0.0,30.0,30.0,30.0,20.0,0.0,20.0,0.0,40.0,10.0,-50.0
20,P. Pierce - R. Rondo - L. Powe - G. Pruitt - G. Davis,BOS,3,60.5,133.3,0.0,66.7,0.0,0.0,0.0,0.0,133.3,133.3,100,16.7,16.7,33.3,0.0,0.0,0.0,0.0,33.3,16.7,100.0,33.3
21,P. Pierce - B. Scalabrine - R. Rondo - G. Pruitt - G. Davis,BOS,2,59.9,200.0,50.0,50.0,100,0.0,0.0,0.0,100.0,100.0,100,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0
22,K. Garnett - R. Allen - E. House - R. Rondo - G. Davis,BOS,4,59.0,85.7,35.7,92.9,38.5,7.1,35.7,20.0,7.1,14.3,50.0,14.3,21.4,35.7,28.6,0.0,7.1,0.0,0.0,21.4,14.3,-57.1
23,K. Garnett - P. Pierce - E. House - R. Rondo - G. Davis,BOS,5,58.9,83.3,33.3,66.7,50.0,0.0,5.6,0.0,16.7,16.7,100,0.0,27.8,27.8,27.8,27.8,0.0,0.0,11.1,27.8,33.3,-44.4
24,K. Garnett - R. Allen - K. Perkins - R. Rondo - G. Pruitt,BOS,2,58.8,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0
25,R. Allen - K. Perkins - T. Allen - R. Rondo - G. Davis,BOS,6,58.7,81.3,37.5,118.8,31.6,6.3,25.0,25.0,0.0,0.0,0.0,18.8,31.3,50.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,-37.5
26,S. Marbury - M. Moore - P. Pierce - K. Perkins - R. Rondo,BOS,3,58.7,85.7,28.6,57.1,50.0,14.3,14.3,100,14.3,28.6,50.0,0.0,42.9,42.9,14.3,14.3,0.0,0.0,14.3,71.4,14.3,-57.1
27,R. Allen - B. Scalabrine - K. Perkins - R. Rondo - G. Davis,BOS,1,58.3,150.0,50.0,100.0,50.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0
28,S. Marbury - P. Pierce - E. House - K. Perkins - G. Davis,BOS,5,57.8,121.1,42.1,89.5,47.1,5.3,26.3,20.0,31.6,36.8,85.7,21.1,36.8,57.9,21.1,10.5,5.3,0.0,5.3,36.8,26.3,21.1
