,Lineups,Team,GP,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1,E. Fournier - K. Birch - M. Fultz - D. Bacon - C. Okeke,ORL,1,92.2,200.0,100.0,200.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2,D. Bacon - W. Carter Jr. - D. Hall - C. Anthony - R. Hampton,ORL,1,83.3,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
3,C. Randle - D. Bacon - W. Carter Jr. - I. Brazdeikis - C. Anthony,ORL,1,78.3,66.7,33.3,166.7,20.0,0.0,33.3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,33.3,0.0,33.3,0.0,0.0,33.3,-200.0
4,A. Aminu - T. Ross - E. Fournier - C. Randle - M. Bamba,ORL,1,73.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-200.0
5,D. Bacon - W. Carter Jr. - R. Franks - C. Anthony - R. Hampton,ORL,2,67.8,66.7,33.3,133.3,25.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,0.0,0.0,33.3,66.7,0.0,-33.3
6,C. Randle - D. Bacon - W. Carter Jr. - I. Brazdeikis - R. Hampton,ORL,2,67.0,220.0,80.0,120.0,66.7,20.0,40.0,50.0,40.0,40.0,100,40.0,20.0,60.0,40.0,0.0,0.0,20.0,0.0,60.0,20.0,0.0
7,T. Ross - J. Ennis III - K. Birch - G. Clark - C. Anthony,ORL,1,66.7,200.0,100.0,100.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
8,J. Ennis III - K. Birch - W. Carter Jr. - R. Hampton - K. Mane,ORL,1,65.8,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,-50.0
9,C. Randle - W. Carter Jr. - C. Okeke - D. Cannady - R. Hampton,ORL,1,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-300.0
10,O. Porter Jr. - J. Ennis III - K. Birch - C. Randle - W. Carter Jr.,ORL,1,65.0,37.5,12.5,87.5,14.3,0.0,25.0,0.0,12.5,12.5,100,12.5,50.0,62.5,12.5,25.0,0.0,0.0,0.0,50.0,25.0,-75.0
